study_programme_name,hogeschool,study_programme_type,study_programme_location,study_programme_language,study_programme_length,text
toegepaste wiskunde,Hogeschool Inholland,B,Amsterdam,Engels,4 jaar,hersenen herinneringen ervaringen oogwenk input cent geest brein woorden manipuleren bedrijfsactiviteiten beslissingen schaal sleutelrol naam datawetenschappers softwareontwikkelaars statistici voorgrond bedrijfsanalisten selfmade ondernemers consultants financiën risicobeoordeling beurt muziek sport commercie carrièrepad flexibiliteit Applied kwalificaties E&M internet-based Cambridge-certificaat C innametoets individuen perspectieven culturen smaken avontuur termijnen termijnen IT-kennis hoofdthema's App-ontwikkeling specialisatietrajecten uitwisseling reeks carrièregebieden cursusfocus tabbladen linkerkant hoofdcategorieën termijn Kracht getallen vormen puzzels patronen getallen voordeel schaal puntjes beslag categorie codeeroplossingen computertalen apps getallen situaties Oefening kunst categorieën observatie Last but least set comfortabel vertrouwen interpreteren situaties persoon reflecteren basisvaardigheden ​​cursusinhoud Strength code Oefening kunst Wiskunde/Data Inleiding bewijs naamtrack intermediair specialisatiegebied cursusinhoud Strength Everything Wiskunde/Data Object Programming Geometrie Object Programming Object Programming Inleiding specialisatiefase specialisatietracks track implicaties conditievoorspelling waterbeheer uitwisseling partneruniversiteiten Applied expertcursussen eindprojecten Language Processing ontvang graad certificering masterprogramma's software-engineering game-ontwikkeling taalverwerking
werktuigbouwkunde,Hogeschool Inholland,B,Alkmaar,Nederlands,4 jaar,Vakmensen zuiniger A patiënten machinerie elektriciteit stilstand technici Vakmensen zuiniger raderen hoofd Mbo-4 Studieopbouw materiaalkeuze machineonderdelen thermodynamica stromingsleer warmteoverdracht hoofdonderdeel besturingstechniek Studievormen onderwijsvormen bestanddeel uren vingers hersens praat proef praktijkonderzoek lectoraten tastbare kunststof projectvaardigheden aandrijftechniek verbrandingstechnologie aandrijftechniek verbrandingstechnologie praktijkstage proefdraaien werktuigbouwkundige stageplekken Marinebedrijf familiebedrijf kop Regulier keuzeonderwijs draad kenniswerkplaats aandrijftechniek verbrandingstechnologie Ingenieursethiek vrouw meetopstelling computerprogramma bedrijfsbegeleider deskundige springplank
cybersecurity,Hogeschool Inholland,AD,Amsterdam,Nederlands,2 jaar,phishingmail Phishing topje ijsberg bescherming wereldwijde tablet spelcomputer verlichting stofzuiger computersystemen toename remote uitrol druk knop platleggen redder nood affiniteit hoop organisatietalent spin Mbo-4 Studieopbouw netwerkbeveiliging Netwerkbeveiliging -monitoring Penetratietesten gegevensbescherming Risicoanalyse Beveiligingsstandaarden aspect landen culturen bronnen oriëntatie Studiebegeleiding Studiebegeleiding Tooling Studiebegeleiding praktijkoriëntatie Inleiding Studiebegeleiding beroepsoriëntatie Associate praktijkproject praktijkervaringen gastsprekers kijkjes keukens informatiebeveiliging
maintenance,Hogeschool Inholland,AD,Alkmaar,Nederlands,2 jaar,razendsnel coördineren onderhoudsengineer Mbo-4 onderwijsconcept leerroute tentamens boekenlijsten schoolbanken kennisexperts kennislabs openstaat faalanalyse onderhoudsconcept proactief onderhoudsengineer ICT-kennis trends service boost procesindustrie energiesector aansluitmodule
creative media and game technologies,Hogeschool voor de Kunsten Utrecht,B,Utrecht,Nederlands,4 jaar,Kunsten N&G N&T
bio-informatica,Hogeschool Leiden,B,Leiden,Nederlands,4 jaar,Bio-informatica plant dier bio-informaticus oorzaak ziekten voedsel ontdek eiwitten hoogte gastsprekers lectoren N&G programmeer computergame galgje mastermind bio-informatica-databases stofwisseling bio-informaticus Annotatie stukjes letters overlap stukjes Ontdek bacterie DNA eiwitten evolutie eiwitten programmeer bio-informatica EC programmeerdomein mutaties algoritmes hoeveelheden Systeembiologie praktijkstage bio-informatica Twijfel Bio-informatica wetenschap
biologie en medisch laboratoriumonderzoek,Hogeschool Leiden,B,Leiden,Nederlands,4 jaar,ziekteverwekkers ziekten kanker reuma kledingstuk bacteriën weefsels eiwitten bloed biochemie berekeningen weefselonderzoek microscoop microbiologie agenda onderzoeksresultaten laboratoria theorietoets alternatief celbiologie immunochemie pathologie patiënt bio onderzoekslaboratorium schimmel tulp valideren bioscience-onderneming effect weefsels ziekenhuislaboratorium bio Wetenschappen schakeltraject loop doorstroomden PhD-traject beleidszaken educatie
chemie,Hogeschool Leiden,B,Leiden,Nederlands,4 jaar,drinkwater 2.0-versie plastic A aspirine watermonsters wet bio geurstof Hoogtepunt synthese synthese stereochemie polymeerchemie organometaalchemie koolstofverbindingen bron laboratoria coatings lijm kunststoffen smaakstoffen gewasbeschermingsmiddelen vloeistofchromatografie gaschromatografie massaspectrometrie spectroscopie chemometrie monster hoeveelheid validatie kwaliteitscontrole analysemethoden taak interpreteren meetgegevens conclusies reiniging bodem Praktijkvoorbeelden bodemonderzoek grond woonwijk kwaliteitseisen fabrikant variant kwaliteitseisen veiligheidsonderzoek waterleidingbedrijf geneesmiddelenfabrikant toxiciteit milieuonderzoek TNO-instituut verontreinigingen kruitsporen misdaad beroepsontwikkeling methode eindgesprek hbo-diploma ticket medicijnontwikkeling
informatica,Hogeschool Leiden,B,Leiden,Nederlands,4 jaar,webwinkel verkoop softwaretool satellieten dataopslag relatie netwerktechnologie ICT-professionals dataopslag relatie netwerktechnologie ICT-professionals informaticatoepassingen UX-engineering ICT-probleem totaal Informatica-vakken informaticatoepassingen UX-engineering ICT-probleem totaal Informatica-vakken
biologie en medisch laboratoriumonderzoek,NHL Stenden Hogeschool,B,"Leeuwarden, Emmen",Nederlands,4 jaar,ziekte NHL Stenden A NT NG A NT NG celbiologie microbiologie celprocessen microbiologie levensmiddelen medicatie Polymers bacheloropleidingen celbiologie microbiologie celprocessen microbiologie levensmiddelen medicatie cases ingebracht studieloopbaanbegeleiding leerstof chromatografie NHL Stenden Applied ziekte medicijn kanker diagnose DNA-analyses ziekte laboratoria
bouwkunde,NHL Stenden Hogeschool,B,Leeuwarden,Nederlands,4 jaar,betonkrimp spanjoletten keperfries klimbekisting termen aspect teamwork assistent constructeur interieur studiestad kamers cafés restaurants studentenprijzen studentenverenigingen ingrediënten studententijd Mbo facetten maatstudies schrijfvaardigheid tekenwerk facetten maatstudies schrijfvaardigheid tekenwerk house woning oppervlakte perioden villa bestemmingsplan architectuurstijl gevelmaterialen bouwfasen berekeningen villa hoeveelheid overheden personen invalshoeken fasen doorloop richt Visie leerroute Stedenbouw interieur bouwfysica begroten aanbesteden beheren werktekeningen werkvoorbereiding uitvoering/projectleiding nazorg bouwkunde competent fasen doorloop richt Visie leerroute Stedenbouw interieur bouwfysica begroten aanbesteden beheren werktekeningen werkvoorbereiding uitvoering/projectleiding nazorg bouwkunde competent afstudeerprofiel architectenbureau onderzoeksvraagstuk faculteit
toegepaste wiskunde,NHL Stenden Hogeschool,B,Leeuwarden,Nederlands,4 jaar,praktijkproblemen voorspelling verkoop wachtlijsten adviesvaardigheden praktijkprojecten vervolg wiskundevakken algebra focusgebieden focusgebieden ondergrond wiskundevakken integraalrekening getallen verzamelingenleer matrixrekening cases Beschrijven prognosemodellen programmeringsmodellen Excel Kansverdelingen Optimaliseringstechnieken Markovketens algebra cases Simulatiemodellen productiebedrijf Excel risicoberekeningen levensverzekeringen schadeverzekeringen tijdreeksanalyse Stenden Oriëntatie Stenden-minors focusgebieden aandragen kenniscentrum rapport
technische informatica,NHL Stenden Hogeschool,B,Emmen,Nederlands,4 jaar,detail financiën technologies probleemoplossing Experimenteer hardwareplatforms C Hack@Sea Profiteer naam digitalisering vision begrip BattleBot-project racedag basisprincipes AI-concepten ontgrendel potentieel solutions gezondheidszorginstellingen praktijkprojecten lost datawetenschap vision taken dataverzameling modelimplementatie datasets kernprincipes extraheren datasets integratie IoT-apparatuur computernetwerken benutten cloudoplossingen leerervaring vision beeldacquisitie beeldverwerking patroonherkenning onderzoeksprojecten mini-supercomputer curriculum beeldsegmentatie deep objectdetectie stageprojecten ins outs probleemoplossing droom stagelopen start-up Center Stenden systeem-engineering aanpassingen automatiseringsmogelijkheden subsystemen bachelor-opleiding probleemoplossing Stenden datawetenschappen gaming doelgericht minorenfase Stenden
technische bedrijfskunde,NHL Stenden Hogeschool,B,Leeuwarden,Nederlands,4 jaar,prestaties collega's inzetbaar studiestad kamers cafés restaurants studentenprijzen studentenverenigingen ingrediënten studententijd NT NT wisB rekenvaardigheid bedrijfseconomie operations research service innoveren case samenhang productontwerp inrichting operations Organisatieontwikkeling concurrentie weerstand toegaat oorzaken prestaties Keuzeminor keuzeminor Procesoptimalisatie Simulatie Procesoptimalisatie respect verbetermethoden -technieken LEAN-filosofie simulatiesoftware medestudent organisatieprobleem Rijksuniversiteit
ruimtelijke ontwikkeling,NHL Stenden Hogeschool,B,Leeuwarden,Nederlands,4 jaar,woonwijk inrichting wijken verkeersstromen bestemming fiets supermarkt bus station comfortabel woonwijk fiets trein bus metro NT NT leefbaarheid verkeersveiligheid verkeerspsychologie mobiliteitsvormen woonvormen ateliers buurt Atelier herinrichting gebiedsontsluitingweg Atelier klimaatbestendigheid RO-shop Excel visualisatietechnieken basischrijfvaardigheid atelier beleidskader uitgangspunten vervoersmiddelen inrichting adviesbureau Bestuur beleid visualisatietechnieken 3D overheidscommunicatie afstudeerrichtingen accountmanagement projectmanagement adviesbureau overheidsinstelling deskundige Geografie Planologie Stedenbouw
ocean technology,NHL Stenden Hogeschool,B,Terschelling,Nederlands,4 jaar,9-tot-5-mentaliteit rekenuitkomsten hydrografie NT NT uren metingen hydrograaf werkproces geodesie computervaardigheden dieptemetingen Manoeuvring dieptemeting praktijkprojecten surveyschepen hydrografen bemanning fotoreportage metingen GIS-kaart survey waterpassing toren plaatsbepalingstechnieken onderwater-akoestiek meetinstrument rekenmachine milieuwetenschap vaartocht plant veiligheidsmaatregelen Environmental voyage metingen multibeam echoloding waterbodem dieptemeter meetvaartuig Marine opnemingsvaartuig kaarten congres verslag vaardigheidstrainingen mapping image mapping datamanagement simulator processing plaatsbepalingstechnieken geologie geotechniek simulator stuk scheepswrakken opleidingsschip meetapparatuur surveyrapport beslag Deep zomerkamp beroepssector MIWB-minor dredging operations Subsea positioning wrakken instituten landen gevaren wrakken gevaren munitie praktijkonderzoek onderzoeksopdracht onderzoeksverslag Oceanografie GIMA/Geo-informatie
maritieme techniek,NHL Stenden Hogeschool,B,Leeuwarden,Nederlands,4 jaar,jachten containerschepen offshore boten voortstuwing drijfkracht afmetingen materiaal carbon composiet trends voet A A scheepsontwerp ontwerpspiraal lijnenplan hoofdafmetingen prijsbepaling gewicht stabiliteit trimmen weerstand voortstuwing weerstand voortstuwing scheepsbewegingen Constructieleer constructieleer romp constructieplannen ontwerpfase motor drinkwatersysteem vriessystemen leerschool rompvorm scheepsmodel Stenden-werkplaats sleeptest offshore practicumlokalen simulatoren zeiljacht esthetica stabiliteit weerstand voorstuwing sterkte-aspecten rederij containerschip reder documentatie werkvloerstage werf lassen monteren Marine constructieplan dossier objecten koopvaardij baggerschepen motorjachten offshore motorjacht reders gaswinning schakeljaar eindopdracht onderzoeksopdracht
maritiem officier,NHL Stenden Hogeschool,B,Terschelling,Nederlands,4 jaar,koers installatie verantwoordelijkheid zeeschip lading bemanning bestemming cruiseschip Marof machinekamer koers wal Stenden instituut instituten simulatorcentrum opleidingsvaartuigen practicumlokalen restaurant wooncampus schoolgebouw koers installatie wachtstuurman Marine wachtstuurman belading bestemming officier machinekamer controle reparatie motoren Electrical basic Physics elektriciteitsvoorziening machinebankwerken lassen reparaties simulatie simulatoren A hydrauliek vloeistof druk tochten opleidingsschip voortstuwing Physics brand nood reddingsvlot MARCOM-B radiozendapparatuur wal opvarenden simulator hypermodern simulatorcentrum oefeningen waant vaartijdverkorting vriestechniek ladingen fruit vlees vis temperatuur praktijkvaren opleidingsschip machinebankwerken sleutelen vaarbevoegdheid wachtstuurman Marine keuzeminor vaarbevoegdheid Officier koopvaardijschip sleephopperzuiger cruiseschip bedrijvendag ETO Offshore Dredging Simulatorcentrum simulatorcentrum eindtoets shipsimulator afstudeerbegeleider rederij rederij
informatica,NHL Stenden Hogeschool,B,Emmen,Nederlands,4 jaar,quality puzzelen gebruikerservaring principes installeer webserver database databasebeheer opzet basisprincipes creëer webapplicatie database strijd sfeerimpressie Battlebot-race pagina C UI/UX Computernetwerken Object-georiënteerd programmeervaardigheden ontwerppatronen implementatietechnieken datasets gegevensmanipulatie -analyse -visualisatie methodologieën gegevensverwerking testmethodologieën kwaliteitsborging gebruikerservaringen foutdetectie debugging softwareoptimalisatie App-ontwikkeling functionaliteit vakdocenten UI/UX-ontwerp integratie front-end back-end quality Testen stageopdracht app-ontwikkeling doeleinden monitoringssystemen managementsystemen bedrijfsportalen Kennismanagement Kennismanagement Scrum-methodiek softwareoplossing gestructureerde softwaretechnieken organisatieprocessen Jouw IT-architectuur softwareontwikkeling setting Kennismanagement gelegenheid teamomgeving projectmanagementvaardigheden softwareoplossingen Klik kopje hieronder voltooiing verbeteringen gebruikerservaringen oprapen minorfase
hbo-ict,NHL Stenden Hogeschool,B,Leeuwarden,Nederlands,4 jaar,puzzelen ICT-oplossingen webtechnologie organisatie-inrichting daarachter NT Communicatievaardigheden organisatietalenten computertalen studiecoach 3D-pooltafel 4-op-een-rij ambities Accenture stage-opdrachten klachtenafhandeling verzekeringsmaatschappij game gegevenspakhuis check aluminiumfabriek Stenden verdiepen bedrijfsuitdaging visitekaartje Rijksuniversiteit NHL Stenden hbo-masteropleidingen
elektrotechniek,NHL Stenden Hogeschool,B,Leeuwarden,Nederlands,4 jaar,smartwatch pedelec virtual reality vormen communicatietechniek electrical bedenk communicatietechnieken NT kijkje keuken bedrijfsopdracht Mechatronics wedstrijd besturingstechniek netwerkanalyse projectvaardigheden circuit printplaat elektronicaproject werkplaatstechniek meettechniek besturing bedrijfsprojecten werktuig elektromagnetisme netwerkanalyse stagiair Telecommunicatie telecommunicatie-ontwerp telecommunicatie spectrumanalyse automatiseringstechnieken communicatienetwerken besturing signaal processing afstand wedstrijd projectvaardigheden stage-opdracht Oriëntatie bedrijfsopdrachten Stenden
communication and multimedia design,NHL Stenden Hogeschool,B,Leeuwarden,Nederlands,4 jaar,interface apps zelfscankassa supermarkt content bol ontwerpuitdagingen ontwikkelaars ontwerpers designoplossingen vormen game Stenden-opleiding sollicitaties horizon designer NT NT leertraject jíj collegezaal controle studiepad studierichtingen Verken studio's Muziek Film Game Ondernemen Sustainable Stenden controle studiepad studierichtingen Verken studio's Muziek Film Game Ondernemen Sustainable Stenden horizon ambities controle studiepad studierichtingen Verken studio's Muziek Film Game Ondernemen Sustainable Stenden eruitziet afstudeerfase visitekaartje stijl afstudeerfase Welzijn
civiele techniek,NHL Stenden Hogeschool,B,Leeuwarden,Nederlands,4 jaar,tunnels dijken denker watersystemen kunstwerken tunnels rioleringen snelwegen dijken NT NG NT NG leerlijn fundatievakken ateliers ateliers zelfstandigheid berekeningen ateliers omvang loop specialisme interessegebied specialisme atelier fundatievakken ateliers atelier sluis atelier stuk atelier polder polder problematiek buien droogte onderzoeksgroepen academie fundatiecursussen praktijkproblemen specialisme ateliers aquaduct haalbaarheid veiligheidpaspoort contracten projectmanagement documenten werkprocessen detailplanningen berekeningen knowhow werkvoorbereiden tekening | planningen begroting leidinggeven atelier zeevaart problematiek klimaatontwikkelingen aanpassingen stedenbouw waterbeheersing projectmanagement geotechniek intercultureel keuzeminor Stenden constructeur wegontwerper waterbouwer zelfstandigheid adviesbureau verantwoordelijkheid projectorganisaties methode relevant Civil
chemische technologie,NHL Stenden Hogeschool,B,Leeuwarden,Nederlands,4 jaar,dosis details eigenschap warmte reactoren technoloog plastic stikstofprobleem batterij methanol soep tekort technologen technoloog opties A NT A NT site safe sustainable watertechnologie drinkwater verzilting bodem hergebruik afvalwater pilot
chemie,NHL Stenden Hogeschool,B,"Leeuwarden, Emmen",Nederlands,4 jaar,NHL Stenden variant details A NT A NT mbo-domein bacheloropleidingen levensmiddelen medicatie synthese leerstof spectrometrie Excel studieloopbaanbegeleiding Sustainable Polymers molecuul spectrometrie literatuurresearch NHL Stenden Applied
werktuigbouwkunde,NHL Stenden Hogeschool,B,"Leeuwarden, Emmen",Nederlands,4 jaar,werktuigen NHL Stenden ambities NT wisA wisB NT wisA wisB hoekkraan loopkat persmechanisme studierichtingen besturingstechniek thinking kunststof matrijs spuitgietmachines lectoraten stromingsleer thermodynamica aandrijftechniek systeemontwerp spuitgietsimulaties methode stageplaats handbereik Thales projectondersteuning proefmodel Composite fabrikant composiet hars composietmaterialen Polymers verpakkingen frisdrankflessen planten toekomstmuziek realiteit Realiteit supermarkt kunststoffen Polymers uitgebannen frituurolie bacteriën bierfust lectoraten passen ambities Manufacturing
serious gaming,NHL Stenden Hogeschool,M,Leeuwarden,Nederlands,1 jaar,game-interventies verandervraagstukken innovatiespecialist kracht gaming doelgericht perspectieven interventie game facilitator gameontwikkelaars eindgebruiker benadering benadering abstractie werkelijkheid innoveren samenhang uitdagende bacheloropleidingen intake motivatie intake selectie oriëntatiegesprek mail coördinator Voltijd-variant gaming complexer leer-/werkomgevingen praktijkvragen inzetten thinking praktijkvraagstukken afstudeercontext interventie
computer vision & data science,NHL Stenden Hogeschool,M,Leeuwarden,Nederlands,1 jaar,haal mastergraad deep vision meerderheid image aandachtsgebieden image inspectietaak generatie opstaat image insteek image camera's deep classificatie kunststoffen smokkelwaar röntgenbeelden graad aansluiting vooropleidingen ambitieus beelddata aanvang intake aspirant masterstudent startniveau programmeercompetenties beginselen vision Beheersing motivatie onderwijskwaliteit toelatingsprocedure instroom masterstudenten instroom deep vision state-of-the-art breid integratie zelfstandigheid masterniveau machine-learning inspecties automatiseren specificaties ( s ) dataset machine-learning klantspecificaties schaalbaar proactief verantwoordelijkheid inzetbaarheid kennisdomein sprints contextniveau zelfstandigheid masterniveau
design driven innovation,NHL Stenden Hogeschool,M,Leeuwarden,Nederlands,1 jaar,voedseltransitie verdeling welvaart wicked problems aanpakken interventies aanvulling mindset expertises gang docent-onderzoekers overheidsinstanties studiecoach leertraject innovator voorkeur oriëntatiegesprek orientatiegesprek stuur mailtje innoveren cross-overs methodieken prototyping demand aanleiding ontwikkeldoelen leerproces vormen expertcolleges prototyping demand ontwikkeldoelen vormen gastlessen masterclasses case locatiebezoeken literatuur
marine shipping innovations,NHL Stenden Hogeschool,M,Terschelling,Nederlands,2 jaar,positie scheepvaart inter innovator opdoet oriëntatie studie-opdrachten beroepssituatie selectieprocedure vraagstellingen dilemma oriëntatie kernmodules opleidingscompetenties moduleopdrachten safe specialisation mentor cluster opleidingstraject maat toelatingscommissie
it service management,NHL Stenden Hogeschool,AD,Leeuwarden,Nederlands,2 jaar,verwachtingen prijs Associate ICT-dienstverlening informatiesystemen pan ICT-processen ICT-dienstverlening klantvriendelijkheid link specialisten gebruikersafdeling Analyseren adviseren ICT-infrastructuur software-functionaliteiten oogpunt Informatietechnologie werknemers verhaal NT ICT-processen ICT-dienstverlening klantvriendelijkheid oriëntatie ICT-vaardigheden aandachtspunten ICT-adviseur Klantgerichtheid to-face overtuigingskracht Stenden
industriële automatisering en robotica,NHL Stenden Hogeschool,AD,"Leeuwarden, Emmen",Nederlands,2 jaar,robotisering productiviteitsverhoging Stenden Ad-opleiding maakindustrie procesindustrie robotisering sectoren winst productiviteit beoordeling aantonen actuatoren sustainable manufacturing Stenden duaal combineren gezin studie-ervaring Robobasics C Robo-adjust aanpassen aanpassing optimalisatie uitbreiding C&PLC actuatoren Robofuture modulen actuatoren sustainable manufacturing Robo-integration geheel integratie besturingsprincipes programmeertechnieken communicatieprotocollen performance Robochallenge oplossingsrichtingen analyseer relevant roboticavraagstuk methodieken computerprogramma eindwerk verantwoording
maritieme techniek,NHL Stenden Hogeschool,AD,Leeuwarden,Nederlands,2 jaar,scheepswerven watersportbedrijven vakmanschap diensten duaal werf werktuigbouw scheepsontwerp ontwikkelbehoeftes NT wisA werktuigbouw scheepsontwerp ontwikkelbehoeftes contactdag begeleiders leslocatie toetsing presentaties theorietoetsen
cyber safety & security,NHL Stenden Hogeschool,AD,Leeuwarden,Nederlands,2 jaar,internet aanvallen verstoring uitval systeemfouten securityprocessen implementatie bescherming leed integreer invalshoek invalshoek werkplekscan beroepsproducten scan inschatting geschiktheid Traditiegetrouw internet aanvallen safety bedrijfsvoering private Mbo Stenden community orde 15ec samenhang oplossingsrichting dreiging aanbevelingen ‘ IT-Architectuur audit situatie​ Proof Concept factoren grondslag factoren grondslag interventie implementatieplan Hacking beveiliging ogen hacker scannen hacken beveiligen hackers eindresultaat kwalificatie kwalificatie praktijkopdracht cyclus signaleren evalueren leerlijn projectvaardigheden
applied data science & artificial intelligence,Hogeschool Rotterdam,B,Rotterdam,Nederlands,4 jaar,Applied Applied trackers apps branches webshop dataverzamelingen media-analyses koopgedrag verbanden responsible Applied opschonen data-gedreven responsible broek webshop artikel maat Instagram platformen kleven ongewenst delen maatregelen literatuur expertisegebieden artificial Studievraag contactformulier stuur havo/vwo Ministerie NT A A Studievoorlichting ICT-consultant Databasespecialist Webdeveloper Software-tester projectonderwijs gaten kernvakken onderzoeksthema kenniscentrum Creating studiothema society klikgedrag persoonlijkheid cities tracking containerroute magazijnen voorraden database dokter patiëntendossiers AI Applied societies expertisegebieden data-engineering bewuster effect oriënteer werkgevers machinelearning motivatie persoonlijkheid kennismaking nieuwsgierigheid facetten datamodellen verkenning Fouten ontwikkelreis dilemma loer responsible technology
informatica,Hogeschool Rotterdam,B,Rotterdam,Nederlands,4 jaar,hoeveelheden IT-opleiding aanraking programmeur C IT-opleiding IT-domein cloud doorzetter kijkje Ministerie NT studieduur doorstroommogelijkheden Studievoorlichting informaticavakgebied oefeningen dagplanning stukje leerdoelen BaseCamp programmeeropdracht stukje leerdoelen omstandigheden projectontwikkelmethodieken zelfgekozen omstandigheden projectontwikkelmethodieken zelfgekozen omstandigheden projectontwikkelmethodieken zelfgekozen
watermanagement,Hogeschool Rotterdam,B,Rotterdam,Nederlands,4 jaar,Overstromingen vervuiling rivieren droogte straten wijken nieuws ideeënbedenker strijd wateroverlast droogte hitte bachelorstudie bewoners gemeenten waterschappen teveel wateropvang tekort regen pad verdroging rijstvelden neus RDM-terrein waterplein bewoners parken bomen beleid studiethema partijen ingenieursbureau ondernemer paal omgang verbinder Ministerie NT document document CM Studievoorlichting watermanagement studiethema achtergrondkennis relatie inwoners effect watervraagstukken watermanager regenval regenwater daken riool bodem uitkomsten computerprogramma regenval zichtbaar Ecologie Waterkwaliteit waterkwaliteit plas zuurstof doorzicht temperatuur zoutgehalte wetten regels uitkomsten maatregelen waterkwaliteit Klimaatadaptatie straatniveau daken regentonnen personen waterprobleem maatregelen wateroverlast behoeften achterhoofd draagvlak wetten regels introductieweek klasgenoten opgave eerstejaarsstudenten filmpje soep loep wereldniveau reis waterketen routes regenwater verharding riool zomer regenwater bodem overstromingen regenbuien droogte studierichtingen breid waterproblematieken plaatse Adobe adviesbureaus overheden belangenorganisaties studierichtingen klimaatproblemen droogte leefbaarheid uitkomsten maatregelen aanleg waterplein riolering waterberging aanleg bewoners afstudeeronderwerp Municipal Environmental Ecosystem-based
technische informatica,Hogeschool Rotterdam,B,Rotterdam,Nederlands,4 jaar,bedenken C microcontrollers opdoet operatierobot operaties recyclerobot afval sorteercentra webwinkels tal hightech beheersen denktaal lampen verwarming telefoon Droom Defensie webwinkels Ministerie NT Studievoorlichting netwerksystemen automated algorithms slotte toekomstplannen
technische bedrijfskunde,Hogeschool Rotterdam,B,Rotterdam,Nederlands,4 jaar,inzetbaar dienstverlening taak overleggen persoon kostprijzen productielogistiek markteisen productielijn allrounders sectoren inkoop verkoop distributie probleemoplossers snijvlak Ministerie NT A A Studievoorlichting orde bedrijfsbezoeken gastsprekers studieloopbaancoach assessments dosis motivatie verdiepingsproject beroepscompetenties
ruimtelijke ontwikkeling,Hogeschool Rotterdam,B,Rotterdam,Nederlands,4 jaar,dieren sportvelden pleinen speelgebieden plekken schaars bevolking buitenruimte antwoorden ordening planologie balans winkels verkeer fietspaden mobiliteithubs bestrijding hittestress maquettes bestemmingsplannen Omgevingswet inter herontwikkeling procent mede-studenten visie planoloog projectleider Ministerie NT Studievoorlichting onderwijsperiode handtekenen inleiding Ordening dier maatvoering verkaveling Illustrator Sketch-up Vergaderen Stadmaken belangen situaties onzekerheden praktijkopdracht initiatief termijn Metropoolvorming groeiplan visie basisprincipes stadsontwikkeling belangen gebiedsontwikkeling schoenen gebiedsontwikkelaar gebiedsontwikkelaar Afronden vaardigheid Conflicthantering eindproject eindproject masterrichting Afgestudeerden Planologie Stedenbouw
mens en techniek,Hogeschool Rotterdam,B,Rotterdam,Nederlands,4 jaar,snijvlak persoon operatie thuissituatie zorgverleners | Zorgtechnologie link zorgingenieur persoon innoveren bloeddrukmeters operatiekamers eromheen zorgverlener arts fabrikant leverancier patiënt thuissituatie zorgingenieur Ministerie NT Studievoorlichting deel-)opdrachten beroepsproducten procesbegeleider propedeusejaar zorgingenieur oriëntatie vaardighedenlijn anatomie praktijklijn beroepsproducten meetrapport risicoanalyse werkvormen interprofessioneel starten Gezondheidswetenschappen pre afwijken
maritieme techniek,Hogeschool Rotterdam,B,Rotterdam,Nederlands,4 jaar,wereldtop afstandje mega jachten sleepboten baggerschepen offshore-vaartuigen stuk stuk berekeningen scheepsbouwers scheepsbouw typen maritiem kennisvakken drijfvermogen sterkte functionaliteit Scheepvaart wereldeconomie pakketjes draad zeilen jachten kleur studievereniging ding positie uitzicht deur scheepvaart Mainport hbo-opleidingen scheepvaart scheepsbouw procesindustrie leermiddelen Ministerie NT A A Studievoorlichting constructeur kennisvakken hoofdlijnen objecten werktuigbouwkundigen object scheepsconstructie sterkte hoogte productietechnieken object projectopdracht projectvaardigheden propedeusejaar projectopdrachten kader staal werf scheepsbouw bachelordegree Offshore Dredging hbo-master
maritiem officier,Hogeschool Rotterdam,B,Rotterdam,Nederlands,4 jaar,vakantie buurt hoofd cruiseschip varen bok containerschip kolos cruiseschip machinekamer zeeschip man voorzieningen dorp varen zeevaartschool oceaan officier structuur verantwoordelijkheid bemanningsleden vaargebieden stroom zeevaartopleiding praktijklessen zeevaartschool simulator zeeschip drukbevaren kanaal machinekamer scheepsmotoren officier vaarbevoegdheid hbo-opleidingen vaarbevoegdheid stuurman wal surveyor classificatiebureau schade-expert verzekeringsmaatschappij havenmeester voordeel uitzicht deur zeevaart hbo-opleidingen scheepvaart scheepsbouw procesindustrie leermiddelen Ministerie NT deelname studiekeuzegesprek Studievoorlichting praktijklessen projectonderwijs opleidingsschip praktijkruimtes brugsimulator praktijkomgeving reis zeilschip reisvoorbereiding hbo-kwalificaties simulatoren machinekamer trainingsweek Simulatie Centrum cruiseschip lading tanker stuurman Simulatie Centrum STCW-trainingen eindassessments simulator onderzoeksopdracht vaar totaal onafgebroken onafgebroken afgestudeerde
logistics engineering,Hogeschool Rotterdam,B,Rotterdam,"Nederlands, Engels",4 jaar,uitziet verbeter hubs pakketjes bestelling aarde klimaatdoelstellingen goederenstromen spoor lucht wereldeconomie duurzaamheidsdoelstellingen hbo-opleidingen ketens distributie terminal inricht kranen transportmodaliteiten inkoop verbeterprocessen gang goud Sigma gaming simulaties neus uitzicht deur Mainport hbo-opleidingen scheepvaart scheepsbouw procesindustrie leermiddelen Ministerie NT A A studieduur doorstroommogelijkheden Studievoorlichting recht rapporteren transportprobleem Integratie bachelordegree afgestudeerde
