study_programme_name,hogeschool,study_programme_type,study_programme_location,study_programme_language,study_programme_length,text
mechatronica,Avans Hogeschool,AD,Breda,Nederlands,2 jaar,"bestuurt mbo-plusser stap. Ad bestuurt productiemachines. verbindt vakgebieden: besturingstechniek, software-ontwerp, systeemdynamica control. Ã©n werkpraktijk aantonen, versnellen. bestuderen, best. begeleiders hbo-niveau; oplossingsgerichte professional; bedrijfsgegevens, vakliteratuur inzien, discussiÃ«ren vak; voldoet, zoeken. Ad opgedaan, studieonderdelen valideren. Validering erkennen hiernaar contactpersoon assessment. AOB Compaz. Let vragen, academiebureau.deeltijd@avans.nl. Ad Avans zich. functioneert. werkervaringen verwerkt. deeltijdopleidingen Avans inschrijft. transporteren mondiale energieconsumptie -productie issues eeuw produceren? IndustriÃ«le Automatisering; informatietechnologieÃ«n robots. Ontwerp; materiaaleigenschappen krachtberekeningen. 3D- 2D-tekeningen. Regeltechniek; Modelvorming dynamica computersimulaties. Opwekking belasting elektriciteitsvoorziening; opwekken belasten netwerk. Productietechnologie; productietechnieken, machineonderdelen businesspartners; afdelingsmanager businessunit businesspartners, HRM/HRD, assetmanagement. Systeembesturingen besturingssystemen. mechatronicus teamverband, Avans Avans+ werkenden Ad postbachelor- masterniveau. maatwerk"
applied data science & artificial intelligence,Breda University of Applied Sciences,B,Breda,Engels,4 jaar,"AI Applied Intelligence. carriÃ¨re Scientist, AI Consultant. AI-technologieÃ«n. diagnoses behandelingen voedselproductie energienetwerken. mooier Applied Intelligence. gestuurd tijdlang vraag, uitdaging. dataspecialist, AI-programmeur projectmanager/consultant. verkrijgen methoden, advisering. project-gestuurd gesimuleerd DataLab dataprojecten, seminars DataLab omschreven AI Future Markets. Mathematics Statistics. Programming Python. gekozen: Scientist, Translator. DataLab. blokken, DataLab toepassingsgebied, Logistics, Built Environment, Games. stagelopen. mogelijkheden: portfolio, beoordeling), oplevert, bedrijfsplan ondernemerschap, partnerinstellingen."
tourism (joint degree),Breda University of Applied Sciences,B,Breda,Engels,4 jaar,"toerisme duizenden toeristen maandelijks Machu Picchu Peru beklimmen. welvaart belastend bevolking. Breda Wageningen University Research. BSc Tourism Nederland economische, omgevingswetenschappen. globalisering welzijn. Tourism Wageningen University Breda University Applied Sciences. Wageningen University. internationale, community. mede-studenten vraagstukkenmet uitbreiding luchthaven toerisme natuurgebied Biesbosch. toegaat. naarmate vordert. onderwijsbegeleiding afneemt. studiegids details onderwijsvormen toetsing. fenomeen webinars Tourism Principles Practice toerisme Toerisme onlosmakelijk Environment Tourism theorieÃ«n biodiversiteit, land- watergebruik, klimaat, Sociology Tourism structuren beÃ¯nvloeden, ontrafelen cultuur, familie, religie, onderzoeksvakken. Fundamentals degelijk onderzoeksplan opstellen. bestuur bestemmingsmanagement, cross-culturele studies. wetenschapsfilosofie bestemmingen uitgevoerd. Wageningen ontwikkelingsvraagstukken, milieuwetenschappen. Nederland milieu, bestaanszekerheid,"
built environment,Breda University of Applied Sciences,B,Breda,Nederlands,4 jaar,"leefbaarheid Built Environment steden, dorpen landelijke (her)ontwikkelen, mobiliteitsoplossingen creÃ«ren heen, Built Environment. Built Environment divers hands-on. maatschappij, communities, studiegenoten, gastcolleges, (project) modules/cases. voortdurend, coach, community. (genaamd LAB) Built Environment aantrekkelijke beheert, vervoerskeuzes Built Environment (kennis)basis ingedeeld opgave. inleiding Built Environment inspirerende maatschappij, Hoewel Nederlandstalig nadrukkelijk Ã©Ã©n Engels gedeelte gebruikte Engelstalig Ã©Ã©n Mobiliteit. Ordening. Stedenbouwkundig tab Specialisaties. bezoekt, steden. completer Built Environment eyeopener! inâ€¯een Transities Architectuur. excursie. overheidsinstelling, afdeling Innovation (RBI). creÃ«ren (stedelijke) vakgebied:"
creative media and game technologies,Breda University of Applied Sciences,B,Breda,Engels,4 jaar,"Technologies carriÃ¨re triple-A ideeÃ«n game-opleiding wereldwijd. creÃ«ren films. studierichtingen: Programming, Arts, Production Film Effects. indrukwekkend Guerrilla, Ubisoft Ghost VFX. game-opleiding game-industrie. game-technologie gameplay 3D arts, animatie, audio, simulatiestudio vÃ³Ã³r afstudeerrichting, ontwikkelwensen. â€˜general developerâ€™ character artist, graphics programmer designer."
logistics engineering,Breda University of Applied Sciences,B,Breda,"Nederlands, Engels",4 jaar,"autoâ€™s? AI levering smartphones bezoekersstromen vliegvelden evenementen? Plannen, bij. data-toepassingen goederen moment, Nederland studiemethoden: workshops: groepsprojecten magazijn teamgenoten, leidinggeeft engineers. Gaming: besluitvormingsvaardigheden Bedrijfsbezoeken excursies: bezoeken Engels, Excel. Engels, Excel Engels: Engels Engels eindexamen, Engels. Engels goed? zorgen, Engelse Excel: getallen. formules handig. lastig? Excel handige databestanden geldt: vond school? stapsgewijs ontstaat softwaresystemen. onderwerpen: optimaliseren: chains beheert. chains verbeteren: simulatiesoftware Decathlon herontwerpen bedrijven: logistiek: Productielogistiek. Distributielogistiek. Warehousing. Zorglogistiek. Evenementenlogistiek. bedrijfsmentor ondersteuning. BUas zorg-, evenementenlogistiek. operaties optimaliseert, afstudeerjaar. Nederland Defensie: materieel gevaarlijke locaties. Bol.com magazijnen: bestellingen verwerkt. Evenementenlogistiek Pinkpop: entreeproces (aankomst, ticketscan fouillering) Pinkpop festival afstudeerscriptie bedrijfsbegeleider. hogeschoolbegeleider voortgang."
game technology,Breda University of Applied Sciences,M,Breda,Engels,1 jaar,"game-industrie, art, technology? (digital) begint, projectvoorstel onderzoeksideeÃ«n samenvat. 'game master' voorbeeldmodel mentor projectvoorstel game-ontwikkeling, IT, programming, art, animation, production. onderzoeksproject; (ontwikkelings)vaardigheden vereiste. toegewezen binding onderzoeksgebied. denkbaar game-ontwikkeling klaar! Gastcolleges. deskundigen onderzoekspraktijken gamestudioâ€™s ingaat. bacheloropleidingen, deelt bachelorstudenten. bijkomstigheid enthousiaste deelnemers"
hbo-ict,Christelijke Hogeschool Ede,B,Ede,Nederlands,4 jaar,"designen voorraden houden? komen? ICT-opleiding Nederland! Ã©n ander. Marketing, klantcontact; waarschijnlijk streamt, vakantie boekt bankzaken regelt. ICT-professionals groeit. CHE bedrijfsprocessen, gebruiksvriendelijkheid, daadkrachtig IT-oplossingen bedrijfskunde? HBO-ICT vwo, vooropleiding, Nederlandstalige (havo, vwo, mbo4, universiteit)? Nt2 (programma B2) CNaVT (programma B2 C1). taaleis Nederlandse nationaliteit Nederlandstalige uitstroomprofiel ICT, applicatieontwikkelaar, developer, UX-designer ICT-consultant."
informatica,Fontys,B,Venlo,"Nederlands, Engels, Duits",4 jaar,"problemen? doorzetter? Venlo makers uiteindelijke ICT-oplossingen. ICT'er. voorop. onmisbaar organiseren. projectvorm studieloopbaanbegeleider. hbo-opleiding.; EÃ©n Fontys toelatingstoets.; Fontys-opleiding, Fontys-opleiding Fontys-opleiding 21+.; Nederlandse Nederlandse les; gemeenschappelijk Informatics, basis, Engineeringâ€¯ computertoepassingen, beheer. functionaliteiten toevoegen houdt. herbruikbaar puzzel zich, leuker toepassingsdomeinen. Informatics Informatics IT ingezet voorziet sturen. managers, organisatie- domeindeskundigen makers IT-oplossingen anderzijds. probleemloos gesprekspartner grondige bedrijfs- informatiekunde. datasets. Google Facebook verzamelt. cruciaal personen hebben, besluiten organisatieniveaus, strategisch. concurrenten. robotisering. (denk auto), ervaringen. (on)wenselijkheden vergaande softwaresystemen, afhankelijker kwetsbaarder inbraakpogingen actueler. hoor tijdelijk gesloten ransomware aanvallen hackers. vroeg stadium geld Nederlandse bank staat? hacken (ethical hacking), proberen kwaadwillenden procesmatige beveiliging. software! koffiezetapparaat, wasmachine, verlichting autoâ€™s. verwerkt, verdiepingsvakken Management; Concurrent Programming; Warehouses; Algorithms Structures; Information Systems; Programming C/C++. gemeenschappelijk Informatics, DÃ© Venlo georiÃ«nteerd Fontys Factory. groepsvorm rol, projectmanager, quality Scrum Nederland, verbindingen. (The Things). gebaseerde ontwikkelen: verstand toepassingsgebieden. ICT.; praktijk.; (Bedrijfs-) projecten.; Vaardigheden: doelgroepen.; gemeenschappelijke grondig informaticus keuzemogelijkheden informatica, security."
technische natuurkunde,Fontys,B,Eindhoven,Nederlands,4 jaar,"smartphone, rÃ¶ntgenapparatuur. Ã©n geluidsveiligheid. toelatingseisen; maat; kwantummechanische opstelling bouwt, groei. onderzoekscyclus draad. wiskunde- natuurkundevakken. opdeed onderzoekscyclus hanteren. 'golven geluid', 'slimme materialen', 'meten dataverwerking' 'transportfysica'. bedrijfswereld onderzoeksinstituut, match doelen. fotonica, vastestoffysica data-analyse. interesseren. free Fontys nogmaals leren? allround natuurkundige; (meet)techniek betreedt onderzoeker; lectoraat; gebalanceerde Fontys, TU/e Utrecht. Overweeg Astrophysics, Climate Theoretical Physics."
applied science,Fontys,B,Eindhoven,Nederlands,4 jaar,"ideeÃ«n Applied baanbrekend toelatingseisen; jezelf! biotechnologie Wissel statistiek. chemicaliÃ«n micro-organismen. pad Ã©Ã©n eerstejaars toffe waterstofproductie, DNA-onderzoek, recycling, SOA diagnostiek medicijnen. klein, contacten. expertmodule Applied Biomedical Fontys onderwijsinstelling. basis; carriÃ¨re beleidsmaker consultant; denkvermogen, lectoraat;"
automotive,Fontys,B,Eindhoven,Nederlands,4 jaar,"pkâ€™s halen, brandstofverbruik? voertuigen? motor- autoraces? -zeker mobiliteit- razendsnel. schakelen. veeleisende durft zoeken. ontwikkel- Instroombaar WIS WIS B O&O; Instroombaar O&O; Instroombaar O&O; Instroombaar WIS WIS B O&O; Instroombaar O&O; Instroombaar O&O; EÃ©n Fontys Fontys-opleiding, Fontys-opleiding Fontys-opleiding Nederlandse Nederlandse Automotive-student techniekdomein motordynamica, voertuigdynamica, automotive-kennis engineeringsvaardigheden out engineeringdomein automotive: meet-en automotive-vakken motordynamica, voertuigdynamica, voertuigelektrotechniek, materialenkennis (light weight constructions belangrijker), aandrijflijnen motormanagementsystemen. Ã©n DAF, Inalfa VDL Bus Coach. Fontys. minor(s) specialisatiesemester. Engelstalige Engels, Nederlands Engels). Brainport afstudeerpresentatie. afstudeerbegeleider daarbij, dÃ© vakdisciplines verbinden; vervoersconcepten, integreren; (Bedrijfs)opdrachten Vaardigheden: planmatig denken; meet-en motordynamica, voertuigdynamica, voertuigelektrotechniek, materialenkennis motormanagementsystemen. TU/e. scheelt Ã©n kosten! hbo-master; gelijkwaardig; voordeel Fontys aan; Fontys www.fontys.nl/pro."
elektrotechniek,Fontys,B,Eindhoven,"Nederlands, Engels",4 jaar,"dingen? ontwerpteam vlakken; sport, muziek, telecommunicatie, verkeersveiligheid. carriÃ¨re. Havo; Maatschappij; Maatschappij; Gezondheid; Instroombaar O&O; Vwo; Maatschappij; Maatschappij; Instroombaar Gezondheid; Instroombaar O&O; Mbo; hbo-opleiding.; EÃ©n pakket?; Fontys toelatingstoets.; vooropleiding?; Fontys-opleiding, Fontys-opleiding Fontys-opleiding 21+.; Nederlandse Nederlandse Geluid. Draadloze schakeling printplaten. projectwerk patiÃ«nt monitor analoog communicatie- integratietechnieken. (bedrijfs)opdrachten, â€˜EXPO-projectenâ€™. carriÃ¨re ongetwijfeld activiteiten, grootte Fontys. Elektrotechniek! teamgenoten verkrijgbaar is! Lees Creative. Engelstalige Engels, Nederlands Engels). Brainport formuleert afstudeerder bevindingen. dÃ© ziekenhuiszorg, vliegen smartphones technologieÃ«n. ingenieur.; praktijk.; Bedrijfsopdrachten projecten.; vaardigheden: timemanagement denken.;"
werktuigbouwkunde,Fontys,B,"Eindhoven, Venlo","Nederlands, Engels",4 jaar,"(3D-) vindingrijk nauwkeurig? vernieuwt Ã©n ze. inzetten. Instroombaar WIS WIS B O&O; Instroombaar O&O; Instroombaar O&O; Instroombaar WIS WIS B O&O; Instroombaar O&O; Instroombaar O&O; startniveau B 5; geleden Niet-verwante niet-verwante Mechatronica? EÃ©n Fontys Fontys Eindhoven Basiscursus aangeboden; Fontys-opleiding, Nederlandse Nederlandse taal. Eindhoven Brainport engineering-opleidingen Eindhoven gevestigd Nexus, TU/e terrein Venlo Engineeringopleidingen Venlo. propedeuseperiode oriÃ«nteer practicumruimten klaslokalen. productietechniek- wis- projectvorm 3D-printing. Fontys, adaptive robotics aandrijfmogelijkheden elektrisch rijden Automotive. drive Ã©n individueel. Fontys. engineeringminors Eindhoven specialisatie; Precisie geavanceerdere constructieprincipes; fijnmechanische niet-bewegende vrijheidsgraden, stijfheid wrijving; procestechniek procestechnologische onderwerpen; overdracht warmte, warmtewisselaars spelen; projectvorm industriÃ«le klimaatsystemen energiebesparingen industriÃ«le toepassingen; midden- Behalve patenten staan, businessplan innovatie; Engelstalige studieprogramma; Engels, Nederlands Engels; Brainport Venlo Venlo Production, Process Quality; Robotics Numeric Control; Stiff Lightweight Construction; Precision Engineering; Renewable Energy; Advanced Visualization; User interface; circularity; Topology added manufacturing; werkelijk slag; installatietechniek milieu-industrie, achtbanen, bagagebanden gezondheidszorg; mogelijkheden; spil techneuten; (Bedrijfs)opdrachten Vaardigheden: planmatig denken; productietechniek- professionaliseringsvakken."
toegepaste wiskunde,Fontys,B,Eindhoven,"Nederlands, Engels",4 jaar,"(AI) nauwkeurig? puzzelen? passie? plek! (AI) professional, teamspeler. wiskundig AI. Instroombaar WIS B; Instroombaar WIS B; Instroombaar WIS WIS B; startniveau B 5; geleden niet-verwante engineeringeindhoven@fontys.nl bel 08850-77333; EÃ©n Fontys Fontys-opleiding, Fontys-opleiding Fontys-opleiding Nederlandse Nederlandse Mathematics, Operations Professionalisering. aandacht, afstudeerrichting. Operations Operations sector; verzamelen structureren; Operations behalve kansrekening Ã³Ã³k richting; verzamelen schonen ontdekken, voorspellingen conclusies trekken; Mathematic Mathematics wiskundig model; â€˜systemen signalenâ€™ â€˜modelvorming differentiaalvergelijkingenâ€™; Professionalisering 'Professionalisering; Professionalisering beroepsethiek Engels, solliciteren; leerlijn, Fontys Ã©Ã©n Mathematics, Operations afstudeerpresentatie. afstudeer- daarbij, dÃ© degene bedenkt; krijgen; verwachten? (Bedrijfs)opdrachten Vaardigheden: begrijpelijk overbrengen, skills: MATLAB, Python, R, AIMMS, Excel, etc.; calculus, kansrekening statistiek, optimalisatie afstudeerrichtingen. doorstuderen: 1-jarige Intelligence, Industrial Applied Mathematics Econometrics. TU/e"
hbo-ict,Fontys,B,"Eindhoven, Tilburg",Nederlands,4 jaar,"HBO-ICT ICT. trends, ChatGPT, (AI) gegevensbescherming. vÃ³Ã³r Ã­n negen studieomgeving; oriÃ«nteer ICT-vakgebied; route; Business; Infrastructure; Engineering; Technology; voeg route; Intelligence; Security; Education; Future Innovators; Technology; Industry IoT; Mobile; Academic Preparation; Learning; tweetalig; partnerbedrijven; deelt route. vervolgopleiding. afstudeerportfolio zwaait kersverse ICTâ€™er Schuilt ondernemer Start-up. Fontys ICT. Ã©chte werkveld; partnerbedrijven Brainport Midpoint Brabant; (hard coding, low code no code); (externe) stakeholders; ChatGPT, synthetic dataprotectie, AI IoT; geheimen. Fontys masterdiploma:de Applied IT (voltijd deeltijd). TU/e Systems), Tilburg University Information Management) JADS Den Bosch (master Entrepreneurship)."
industrieel product ontwerpen,Fontys,B,Venlo,Nederlands,4 jaar,"zetten? kleur? Venlo Venlo over. geproduceerd. gelegd. ergonomie, materiaalkeuze gebruiksgemak Instroombaar wiA wiB; Instroombaar wiA wiB; EÃ©n Fontys Fontys-opleiding, Fontys-opleiding Fontys-opleiding Nederlandse Nederlandse beschikken; voordeel modern ingerichte CNC laser 3D-printer. studievertraging) overstappen Ã©Ã©n Materials Production, Aided Mechanics, Measurement Control. Form Colour. DÃ© Fontys Venlo georiÃ«nteerd Fontys 10; specialiseren, verdiepen; Ã©Ã©n themakeuze Ã©Ã©n Production, Process Quality; Robotics Numeric Control; Stiff Lightweight Construction; Precision Engineering; Renewable Energy; Advanced Visualization; User interface; circularity; Topology added manufacturing; Management; afstuderen; afstudeerstage/onderzoek produceren; tekortkomingen oplossen; commerciÃ«le productontwikkeling; werkvelden: bedrijfskunde; Vaardigheden: denken, producten; grafisch vorm- kleurenleer,"
logistics engineering,Fontys,B,Venlo,"Nederlands, Engels",4 jaar,"geÃ¯nteresseerd samen? DÃ© topregio. semestersysteem, definitief hoog. Havo; Maatschappij; Instroombaar wiA wiB; Maatschappij; Gezondheid; Vwo; Maatschappij; Instroombaar wiA wiB; Maatschappij; Gezondheid; Mbo; EÃ©n pakket?; Fontys vooropleiding?; Fontys-opleiding, Fontys-opleiding Fontys-opleiding Nederlandse Nederlandse beschikken; klassikaal Warehouse Materials Handling Distributie. Halverwege operatieve ontwerpkant magazijnindelingen, ICT-systemen voorraadbeheer goederenstroom leverancier production integral logistics. simulation DÃ© Venlo georiÃ«nteerd minorstudie aspect logisticus waardevol vreemde taal, Ondernemerschap. beroepscompetenties vakinhoudelijk beroepshouding gedrag. Nederland centraal; doet; Bedrijfsbezoeken, groeiend werkveld; relaties stageplaats baan; sterktes; netwerk; distribution, warehousing integral logistics. International Plymouth masterprogramma."
mechatronica,Fontys,B,"Eindhoven, Venlo",Nederlands,4 jaar,"aanpakken? lijf geschreven. schakelen. werkgelegenheid zorgsector, agrosector, leefbaardere tempo. industriÃ«le revolutie (Industry 4.0), besturingstechnieken robotgestuurde afgewisseld aantrekkelijke aangewezen, onderzoekvaardigheden, vakdeskundigheid Instroombaar WIS WIS B O&O; Instroombaar O&O; Instroombaar O&O; Instroombaar WIS WIS B O&O; Instroombaar O&O; Instroombaar O&O; startniveau B 5; Bijscholing geleden had? Fontys Eindhoven Basiscursus aangeboden; hbo; Niet-verwante niet-verwante Mechatronica? engineeringeindhoven@fontys.nl ssc-venlo@fontys.nl; EÃ©n Fontys Fontys Eindhoven aangeboden; start; Fontys-opleiding, Nederlandse Nederlandse taal. Eindhoven kenmerkt Brainport Eindhoven bevindt modern TU/e terrein. gebouw, genaamd Nexus, Venlo persoonlijk, kleinschalig betrokken. studievertraging) Ã©Ã©n Eindhoven theorie; statica, fundamentals, c-programmeren; engineeringvaardigheden, Venlo 14 (35%); 16 (40%); (25%); 'Measurement Control', 'Mechanics', 'Visualize' 'Materials Production' semester; puur mechatronica; 'Electric Circuits', 'Software Realisation', 'Advanced Sensor Technology' 'Mechanics'; Fontys, drive Ã©n Fontys. Ã©Ã©n interessegebieden. Eindhoven Eindhoven Adaptive automation systems; Advanced Control; 7e richting; Engelstalige studieprogrammaâ€™s Fontys Engels); Brainport Venlo Venlo 7e geserveerd, keuzemodules: English; Advanced Control; Advanced Dynamic Systems; things; Science; User Interface; Robotics Numeric Control; Advanced Drives Power Electronics; samenstellingen. denker Ã©n doener. ze. geautomatiseerde wasstraat, productierobot, rolstoel vervangende robotarm. goedopgeleide engineers. Fontys Fontys 2022 fontys.nl/mdte. TU/e"
mens en techniek,Fontys,B,Eindhoven,Nederlands,4 jaar,"beweging? Ã©n bezig? (Schoen)Technologie. bewegingsbeperking, beperking beenprothese ernstig ongeluk gehad, maatwerkschoenen vanwege vergroeiing gewone schoenen aankan. ortheses (braces), bandages rolstoelen aanmeet, cliÃ«nt. lichaam, gespreksvaardigheden, biomechanica. Fontys Techniek-opleiding aanbiedt Orthopedisch (Schoen)Technologie. natuurprofielen aanbevolen. natuurprofielen aanbevolen. EÃ©n Fontys toelatingstoets. Fontys-opleiding, 4-diploma? 21+. Nederlandse Nederlandse Contactgegevens onderaan pagina. opleidingstraject (Schoen)Technologie hbo-bachelordiploma Bewegingstechnologie, Podotherapie, Ergotherapie, Fysiotherapie Verpleegkunde. Ã©n schoentechnologie. beroepsuitdaging: orthopedisch schoentechnoloog. casussen uitzoeken cliÃ«nt; reis cliÃ«nt?. cliÃ«nt arts omschrijven zorgvraag. spieren gewrichten. cliÃ«nt aanmeet, (3D scannen, gipsen, casten); hulpmiddel? wetenschap; cliÃ«nt zorgvraag hulpmiddel aanmeten, aanvragen, cliÃ«nt. schoentechnologie opdoen, aandoeningen casussen EÃ©n beroepsvraagstuk. oplossen?; (schoen)technologie. (schoen) orthopedisch leverancier (schoen)technologische hulpmiddelen, development-afdeling, mobiliteitshulpmiddelenbranche. Nederland Europa, Afrika, AziÃ« AustraliÃ« buitenlandstage tintje; Behalve profileringsminor Fontys Paramedisch. Ã©Ã©n specialist. dÃ© zorgprofessional Ã©n profileringsminoren Exploring Health Behaviour; MADE Allied Healthcare (Measurement, Analysis, Exploration Allied Healthcare); beweging: frisse blikken!; denken, zorgvernieuwing Fontys. praktijkleren â€˜uitdagingenâ€™. uitziet Ã©n protheses orthesen schoentechnologie. designtechnieken. gesprekstechnieken, toe: cliÃ«nten verzamel vakgebieden: schoentechnologie mobiliteitshulpmiddelen; mensen; beroepsuitdagingen vakexperts cliÃ«nten; orthopedisch (schoen)technoloog. Industrial (TU/e TUDelft University Twente); Human Interaction (TU/e); Biomedical (TUDelft); Bewegingswetenschappen (Rijksuniversiteit Groningen Amsterdam); Gezondheidswetenschappen zorgprofessionals (Universiteit Utrecht); Prosthetics and/or Orthotics (University Strathclyde Glasgow)."
