study_programme_name,hogeschool,study_programme_type,study_programme_location,study_programme_language,study_programme_length,text
werktuigbouwkunde,Saxion,B,Enschede,Nederlands,4 jaar,"(WB) doorrekenen, 3D-teken- simulatiepakketten. SolidWorks, C++ Matlab. werkplaats; basisvakken: warmteleer, productietechniek. oriÃ«nteer werktuigbouwer. bedrijfspresentaties bedrijfsbezoeken. Doordat ontwerpstappen uitwerkt, Studiebelasting; groepsopdrachten; Studieloopbaanbegeleiding; pijlers: materialen; materiaalkeuze. automatisering; â€‹Bij automatiseren. plc-besturing, hydrauliek pneumatiek werktuigbouw; â€‹Bij gassen overgedragen. VerbergenVakken Stroming, warmteleer, thermodynamica; Materiaalkunde; Productietechniek; werktuigbouw, VerbergenVakken Energietechniek; Materiaalkunde; werktuigbouw; modelvorming; Dynamica; ontwierp trike: ligfiets wielen. ontwierp trike: ligfiets wielen. Ã©Ã©n BK5. Saxion Robotics Twente TU Delft, BK5, Robotics"
applied nanotechnology,Saxion,M,Enschede,Engels,2 jaar,"Nanotechnology Nederland. kenmerk nanotechnologie fusie nanotechnologische ongekende Nanotechnology Engels Nanotechnology Nanotechnology masterscriptieproject 'Cursusinhoud' (nanotechnologische) micro-/nano-engineering. Nanotechnologie Twente; Twente dÃ© nanotechnologie Nederland. waaronder, tot, Saxion Twente. MESA+ MIRA faciliteiten. nanotechnologie. Studielast; 70% groepswerk; E-nose; selectief lage concentraties. explosieven. Lifetime Extension Technologies; micro-/nanosensoren gevoelige bewaken. Lab-on-a-chip; point-of-care-test huisartsen patiÃ«nten speeksel SluitenOnderwerpen Calculus; polymeren; systeemmodellering; Nanomaterialen; Practica; geÃ¯ntegreerde R&D-omgeving; tutorials; Datawetenschap. Technologie; FinanciÃ«n; Masterscriptie (extern bedrijf/de industrie)."
robotics systems engineering,Saxion,M,Enschede,Engels,1.5 jaar,gloednieuw changers robotsystemen autonome industriÃ«le methodologie wo?
master of urban and area development (joint degree),Saxion,M,Utrecht,Nederlands,2 jaar,"(MUAD) (deeltijd-)masteropleiding, Utrecht Saxion. Deelnemers MUAD gemeenten, provincies, woningcorporaties, projectontwikkelaars, ontwikkelende bouwers, advies-, ingenieurs- financiÃ«le zelfstandigen. MUAD transformatieprocessen wo-opleiding; wo-opleiding. Werkervaring; beroepsprofiel. Masteropleiding, waarborgen gebieds- duurzaamheidsregisseurs proces- gebiedsmanagers. gerenommeerde lectoren, (gast)docenten meebrengen. waardecreatie, bestuurlijke (energie)techniek, procesmanagement, gedreven onderzoekscompetenties onderhandelingsvaardigheden. stadsontwikkeling veelbelovende carriÃ¨re gebiedsregisseur (MUAD); (MUAD) terug, leefbaarheid, Ã³f Agenda Leerteam (start); mastermodule Keuzemodule: gebiedsniveau Keuzemodule: Bovenstaande keuzemodulen elkaar; Keuzemodule: Keuzemodule: Bovenstaande keuzemodulen elkaar; Masterproef Leerteam (toetsing, studiepunten); masterproef onderzoeksprogrammaâ€™s deelnemende HU Saxion. -programma's overzien, contexten. veranderingsprojecten. onderhandelingen introduceren gebieds- behartigen coÃ¶rdineren."
innovative textile development,Saxion,M,Enschede,Engels,1.5 jaar,"Innovative Textile textielinnovatie Science-diploma. woord: kleding. Nederland West-Europa. textielmarkt. overgangscursus textiel, solliciteren. productontwerp, textielindustrie cross-overs 1,5 masterscriptie, Functional Textiles. cursus, cursusinhoud. kwartalen kwartalen optreedt. expertteam, tutor, textieldocent projectdocent. CloseProject â€‹Zakelijke handel, CloseProject prototyping CloseProject Ontwerpcompetenties conceptualisering CloseProject â€‹Technische prototyping verantwoordelijkheid. onderzoeksmethodologieÃ«n, format. Onderzoeksontwerp; Literatuuronderzoek; Onderzoeksmethodologie; Onderzoeksperspectief; Co-creatie; Innovative Textile mede-gecreÃ«erd textielindustrie. vertelden bedrijfsmodellen textielcontext. Teijin Aramid BV, Vlisco Netherlands BV, DyeCoo Textile B.V., SPG Prints Group MODINT, branchevereniging mode-, interieur-, tapijt- textielindustrie, Zaki Adda, Coordinator Vlisco; Co-creatie overleven Monica LÃ³pez Lorenzo, New Teijin; co-creÃ«ren. Jef Wintermans, Managing Director Economic Technical MODINT; textielindustriÃ«le (crossovers), â€‹â€‹de topsectoren, Materials (HTSM) e.g. externally Saxionâ€™s group Functional Textiles. placement extensive network. either Netherlands abroad, line preferences."
ict: software engineering,Saxion,M,Deventer,Engels,1 jaar,"softwarespecialist softwaregerelateerde disruptieve technologieÃ«n selectieprocedure toelating, bezitten: Science-diploma HBO-ICT, Science); objectgeoriÃ«nteerd parallel computing, computernetwerken, datastructuren, softwareontwikkelingsprocessen -tools onderzoeksmethodologie; precalculus, waarschijnlijkheid bekwaamheid Engels TOEFL 550 IELTS Nederland). IT-systemen. workshops. schaalbare creÃ«ren Vakken; SluitenSoftware (19 systemen: hoogste Gedistribueerde systemen: gedistribueerde geaccepteerde ontwerppatronen. programmeerconcepten: Verfijn softwareontwerpvaardigheden programmeerparadigma's softwareontwerpfilosofie SluitenDataOps (keuzevak, Fundamentals Science: learning-project. bewerkingen: betrouwbare, reproduceerbare (her)trainen learning-systemen. Advanced Learning: rijk convolutionele recurrente transfer SluitenOpen (keuzevak, SluitenAfstudeerproject (12"
engineering,Saxion,AD,Enschede,Nederlands,2 jaar,"TechnologieÃ«n toeneemt. technici. specialisten, operatie. 2024? degree, erken uit; professionaliteit takeholders Ad modulair opgebouwd. voorkeursroute, beroepsproduct, (EC). Ad-diploma EC opleidingsduur behaalde ECâ€™s disciplines: Werktuigbouwkunde; Automatisering; sturing (team)resultaten. Vernieuwing onderwijsprogramma; 2024-2025 vernieuwd. intensivering wiskundeonderwijs, PLC Ã©n toepassingsgericht Ad wiskundebasis; 2D-evenwicht puntmassa; 3D Solidworks; C++; DifferentiÃ«ren PLCâ€™s procesbesturing; 2D-beweging puntmassa; Proces- productieoptimalisatie; Methodisch engineers; autonoom systeem; BeÃ¯nvloeding materiaaleigenschappen; English technical professionals; uitvoerbaarheid; materialen; teamresultaten."
software development,Saxion,AD,"Enschede, Deventer",Engels,2 jaar,"hÃ©Ã©l kantoortuin, 124 aard. programmeren! tweetallen. AD meeloopstages AD beetje! intensief: kantooromgeving. (programmeer)opdrachten. â€˜jaarâ€™ coachen, verwijzen bronnen. productieve â€˜bedrijfscultuurâ€™, Studiebelasting; 75% groepsopdrachten; 5% Studieloopbaanbegeleiding; VerbergenVakken Python Static SQL databases; Object-oriented Dynamic UX Algorithms structures; Android Low-level Client-side Source. niveau! afrond. vulling verkrijg meeloopstages (waar meedraait bedrijven) VerbergenVakken Protocols parsers; DevOps; Technical Internship Internship Free Free (portfolio)."
bouwkunde,Saxion,AD,Enschede,Nederlands,2 jaar,"bouwgerelateerde extraâ€™s Ad BIM pijler 2,5 bachelortitel verkrijg BIM-gebied medestudent. knelpunten verbetering. ICT-middelen bouwinformatiemanagement. BIM bouwprocessen. thema's; Bouwtechniek; Procesoptimalisatie; bouwinformatiemodellen (BIM); Bouwkunde; detailleren; hoofddraagconstructies; BIM-omgeving; bouwketen; Energiebewust woningbouw; Materialiseren hoofddraagconstructies; Milieubewust (ver)bouwen; Funderen bouwwerken; omgeving; bevorderen bouwkwaliteit bewaken; Energiebewust utiliteitsbouw; engineeren. bouwprojecten; ICT-toepassingen; informatiesysteem, BIM."
biologie en medisch laboratoriumonderzoek,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,"leukemie, allergie dementie? DNA- eiwittechnieken verklaren? vaccin griep, ebola COVID epidemie proefdieren opleveren? nieuwsgierig? (Life BML) (Life Sciences) Ã©n bekwaamt laboratoriumtechnieken rapporteert. (Life Sciences) ziekte. lesperiodes praktijklessen. onderzoeksvraag. metabole ziekte, infectieziekte, tumorbiologie hart- vaatziekte. niveaus: moleculair, cellulair multicellulair (weefsels organismen). vaardigheidsonderwijs projectonderwijs, vallen: Health Laboratory Animal-Free Innovation, Food Health Innovations, Circular Chemistry Healthy Circular keuzecursussen HU, vaststaande onderwijspakketten (minoren). cursuspakket (premaster). UMC Utrecht, RIVM Nederlands Kankerinstituut, farmaceutisch Utrecht onderzoekswerkveld proefdiervrij? Veranderkunde Dierproef(vrije) Welzijn."
built environment,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,"barsten voegen. om? energiegebruik Kortom: absolute noodzaak. denkers buurten gebouw' groen? stedenbouw, ordening? C&M mÃ©t wiskunde)-, natuur. isolatie? vermijd gezondheidsproblemen ventilatie? sloopafval leven? waterberging stad? Ã©Ã©n breed; (woon)gebouw maten stimuleer creativiteit! Stadsontwikkeling, aanspreekt. zelfverzekerd solliciteren. Nederland Mobiliteit; Energietransitie; Gezondheidstechniek; Produceren; Compacte optrekt. gezelligheid. Ã©Ã©n lesblok verdiept. Stedenbouw, Virtueel juist. Entrepreneurship. HU Ã©Ã©n HU Architecture, Urbanism Building Stedenbouw Academie Bouwkunst. Geografie Planologie, Building Architecture. hbo-masters Academie Bouwkunst, (MUAD) Next HU"
chemie,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,"state-of-the-art-apparatuur? geÃ¯nteresseerd duurzaamheid? lesweek techniek-diploma overstappen? atomen analysemethoden syntheses. basiscursussen, alcohol destilleren wijn pijnstillers reacties, analyse- scheidingsmethoden. veiligheidsregels gerenommeerde RIVM TNO. Analytical Nederland biijvoorbeeld Utrecht (UU), Nijmegen (Radboud) Amsterdam (UvA VU). premastertraject. HU. (MDDB) HU dataprofessionals dataoplossingen besluitvorming. afstudeertitel (master's degree)."
chemische technologie,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,"grondstoffen? scheikunde? invoeren industrie? lab? efficiÃ«nter massaâ€™s: milliliters liters kiloâ€™s tonnen! Waternet, Heineken Friesland Campina. inneemt, voeding, vaccinproductie asfalt. mlo- Procestechniek-diploma procestechnologie. procestechnologie filtratie- destillatie- reactiekinetiek reageren elkaar?) stroming warmte. praktijkervaring. (semester) Nederland doorrekent. reactortechnologie HU, Eindhoven, Delft Twente."
communication and multimedia design,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,"Video's Youtube, billboards smartphone... ontwerpers. durf Communication (CMD). kaders, CMDâ€™er Communication CMD CMD'er. CMD'er oriÃ«nteren ontplooien keuzeprofiel. identiteit CMD Ã©n CMD oriÃ«ntatie media- communicatieorganisatie. designbureau (non)profitorganisatie. specialisaren Branding, Immersive Centered afstudeert, 'vrije ruimte' Communication (Hogeschool Utrecht), (Universiteit Utrecht), (Hogeschool Amsterdam)."
elektrotechniek,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,"bouwer? (Elektrotechniek) Ã©Ã©n schakelingen, creaties. beroepspraktijk: Gaming, Maakindustrie, Energietechnologie. industriÃ«le modelleren/simuleren labs. industriÃ«le Nederland, deeltjesversneller CERN Zwitserland. Gaaf toch!? beroepspraktijk, (Questprojecten) transportbedrijf, energieproducent, gebouwontwikkelaar voedselindustrie. teamwerk studieprogramma. procesautomatisering verdedigt. (Elektrotechniek)? Next Utrecht TU Delft."
hbo-ict,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,"tegengaan beveiliging, knuffelrobot kleuters luchten: ICT-specialist. Ã©chte ICT-oplossingen HBO-ICT ICT-richtingen Intelligence, IT Cloud, SCRUM-methode, ICT-oplossingen. uitdagender. docent/coach. knuffelrobot kinderen, afvalbak ICT-keuzerichting HU ICT-diploma Utrecht"
technische bedrijfskunde,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,"(TBK) kan: manage Douwe Egberts NS. efficiÃ«nter, Ã©n belangrijkere kleding? 3D-printen? beschrijven uitbrengt ICT-oplossingen bedrijfskundigen, salaris. B), Quest-projecten. oppakt. voorkomt weggegooid. Lees bekijkt. beschrijft, concurrenten Klimaatakkoord) financiÃ«n eruitzien, totaalplaatje doorlopen: voorraad bepalen, hout metaal kaart. beslag? sneller? Ondertussen kostprijs gaten, productverbeteringen betekenen Ã©n onderhandelt. maintenance maintenance draaien, slijtage efficiÃ«nter trap bloedonderzoek Saltro PostNL pakketkluizen. doelgroep. Spaans, blockchain. verdiepen? Bijt HU, Quest-opdrachten; duurzaamheidsplan Ahold, ProRail VolkerWessels. Quest-projecten organisaties: 3D-printer brace patiÃ«nten lichamelijke geestelijke handicap Kortom: adviseur; Quest-projecten Ã©n carriÃ¨re: ontwerptraject. informatiemanagement businessmanagement. schakelsemester Next Informatics;"
werktuigbouwkunde,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,"3D-printer print idee. afgeeft, e-bikes stoomturbine energiecentrale. heuse bijzonders creÃ«ren. koelmachine drone bezorgt. zijn! bijzonders demonsteren basisstof voorbij! ontwerpmethodieken. theorieÃ«n toe, werkplaats! hijskraan, ballonprik-machine mens-aangedreven afkoeler. materiaaleigenschappen. Nederland. (duurzame) bedrijfsopdrachten. aangebroken. zover verdiepen, slot, Nederland Werktuigbouwkunde? Utrecht: Mainenance Next Maintenance"
human-centered artificial intelligence,Hogeschool Utrecht,M,Utrecht,Nederlands,1 jaar,"(AI) ChatGPT studiehulp wijzen, gezichtsherkenning redt AI diagnosticeren. werkgelegenheid. toegepast, AI datascience, learning) AI privacy, uitlegbaarheid AI-wetgeving). uitdiept AI-technieken sociaalmaatschappelijke duiken? onderwijssysteem ICT, programmeerervaring bereidheid aarzel melden. Ã©Ã©n ontwikkelcyclus: AI-modellen. learning-cyclus: (ML): data-extractie, data-preparatie, trainen, bias waardegericht uitlegbaarheid transparantie AI-systemen, privacy. learning-cyclus deployment exploratiefase learning-modellen geÃ¯ntegreerd bedrijfssystemen. learning-structuur pipelines, continue- ML-model potentiÃ«le AI"
master of urban and area development (joint degree),Hogeschool Utrecht,M,Utrecht,Nederlands,2 jaar,"vernieuwing gebieds-ontwikkeling? (MUAD) agendavorming, ontsluiting analyse. seniorniveau. (MUAD) leefbaarheid, Agenda Stad: beheren: waardecreatie mastermodule uitvoerig geÃ¯ntegreerd Masterproef masterproef onderzoeksprogrammaâ€™s deelnemende HU Saxion."
next level engineering,Hogeschool Utrecht,M,Utrecht,Engels,1 jaar,"Next (MNLE) match! MNLE uitrusten systeem- dataperspectief technologieÃ«n methodologieÃ«n bedden impact. leerteams. MNLE ronden, bijhouden. gemotiveerd motivatieopdracht verzekeren toegevoegd. leerteam. A: prototyping, toegerust engineeringprojecten systeemvisie vereisen. U: Ã©Ã©n bootcampweek opdracht; industriÃ«le study grootschalig systeem; simulatie. tracks. B: tegenwoordig engineeringprojecten? digitaler datagedrevener transformeert informatie, benaderingen supervised B Jij: bootcamp creÃ«ren science-benadering; casestudy datagestuurde engineeringbenadering klas; verrijk dataperspectief; ingaat vision, Edge AI Natural Language Processing. C: Verandering; C verschil, significante systeemverbetering. (technologische) contextbewustzijn, zelfbewustzijn, (holistische) C B heroverweegt werd benaderd, systeemgrenzen ervan, speelde; complexiteitsmodellen verkennen; cyclus, startpunt spin-off B opvolgt; gedetailleerd D voorstel â€˜eenâ€™ projectvoorstel, geselecteerd verscheidenheid benaderingen interveniÃ«ren. C ingrediÃ«nten werken). D: Impact; gepland C Change. ingebed back-to-school-dagen expertworkshops voorbeelden. lead, feedbacksessies Change."
bouwmanagement,Hogeschool Utrecht,AD,Utrecht,Nederlands,2 jaar,"gerealiseerd? 3D-modellen sturen? BIM-modelleur kunt? Bouwmanagement. inricht BIM-modelleur 3D-modellen Ã©n Bouwmanagement. Ad prÃ©. BIM-modelleur 3D-modellen Revit Naviswork. Lees rolbeschrijvingen BIM-modelleur methodisch initiÃ«ren 3D-tekenen/modelleren. 3D-tekeningen, bouwplannen. A; B; I; materialisering gebouwconstructies. BIM; Revit. BIM. II; materialisering gebouwconstructies. Beroepsproducten; BIM-model. Uitvoeringsplanning, schemaâ€™s, controles. C; D; BIM Vervolg; Autodesk Revit. bouwplan BIM-model. Constructie; draagconstructies Werkvoorbereiding; bouwvoorbereiding, BIM-modellen. Bouwfysica; Energiehuishouding warmteverlies ventilatiebalans. Beroepsproducten; BIM-model. Uitvoeringsplanning, schemaâ€™s, controles. BIM-Modelleur; bouwbedrijven BIM-afdeling BIM-modellen. Beroepsproducten; uitgewerkt BIM-model ontwerpniveau Werkvoorbereider; bouwbedrijven woningbouwcorporaties. Beroepsproducten; werkplannen, planningen rapportages werkvoorbereiding. Ad doorstuderen! jarige 2,5 Environment;"
digitale techniek & media,Hogeschool Utrecht,AD,Utrecht,Nederlands,2 jaar,"video's livestreamen podcast crossmediale producties Augmented- Reality? TV, demand- streaming. voorbereiden, registreren, distribueren uitzendingen televisie- radiostations, Ad pre. broadcasting, Production, leerteam, ontdekt. leerteambegeleider video- audiocontent registreren, publiceren internet, TV radio; werkmethode; extended VR leertaken. branche. opleveren beroepsproduct, podcast, bedrijfsvideo explainer innovatielab beeldtaal, Adobe pakketten, AI VR. meercamera HU. visualiseert verkiezingsuitslagen 3D-systeem live-uitzending weergeeft) production-omgeving. eruit? leertaak: leertaak eruit? opbouwt Leerwerkbijeenkomsten: werksessies Broadcastlab: broadcastlab audio camerawerk, belichting, storytelling etc. Innovatielab: innovatielab beeldtaal Adobe pakketten. Production, Mixed A.I. coaching: Leerteamleren: leerteam Touchpoints: Touchpoints hoever leeruitkomsten. zicht studievoortgang opdrachten: Ad Communication (CMD)."
engineering,Hogeschool Utrecht,AD,Utrecht,Nederlands,2 jaar,"dichterbij. innovaties? leidt? 'ja', georiÃ«nteerd IndustriÃ«le (smart industry). Ad prÃ©. leerteam, ontdekt. leidinggeven. constructieleer; energieopwekking; en; Ad doorstuderen! bacheloropleiding,"
software development,Hogeschool Utrecht,AD,Amersfoort,Nederlands,2 jaar,"(web)applicaties. klein. HBO-ICT Utrecht. Ad oriÃ«ntatie-, terugkerende (UX), Agile/Scrum gefaseerde thematische basisconcepten, imperatief (programma's opgesteld worden); georiÃ«nteerd (programma's samenwerkende objecten. creÃ«er datastructuur methodes); testen; Agile/Scrum; UX. expertise, geplande onderwijsactiviteiten, leerteambijeenkomsten backend REST-api database. requirementsanalyses usability tests. Agile/Scrum ontwikkelstraat. Ad (web)applicaties. leerteam. object-oriented DevOps; creÃ«ert validaties valideer Ad HBO-ICT."
river delta development (joint degree),Van Hall Larenstein University of Applied Sciences,M,Leeuwarden,Engels,2 jaar,"play crucial shaping future? keen one centuryâ€™s pressing Then you! home millions people several ecosystems, they essential food economic activity. under pressure, because climate change, rise sea levels overpopulation. Floods, subsidence salinisation groundwater just some face, why visionaries who build bridges ecology, society. Bring technological practice. prepares who use advances people nature harmony ideas listen involve them sustainable, long-term receive broad support. Living Labs. combine theoretical way function assignments 'Living Labs', where local companies policy makers. example, climate-resistant riverbank Grevelingenmeer everyone happy support? look technological possibilities, costs rises level, needs both residents farmers. Study places Netherlands. institutes higher special HZ University (coastal area), Hall Larenstein University (river Rotterdam University (urban Studying increase understanding types network field. After completed organizations, firms, government agencies NGOs. Whether choose career planner city near agriculture fertile healthy oyster. living labs. tasks simple often possible. Fundamental interventions needed. why Living up; testing grounds tasks. master's programme, participate Living centres professorships involved. location, field, multidisciplinary issues. order qualify participation applicants should qualification recognised university sciences) accredited academic institution related (certified copy official transcript academic records). (Dutch) welcome anyway: CROHO 34074. CROHO 34332. CROHO 39278. Civil CROHO 34279. Regional CROHO 34282. Spatial CROHO 30038. CROHO 34203. Coastal Marine CROHO 39204. CROHO 34226. Living CROHO 34859. CROHO 39280. It good command English language. Read more registration. committee part selection procedure. HZ office inform this. both positively assessed, sent confirmation admission. use request any grants need. select several criteria. should addressed (English) Â± words: interest goals programme; capacity self-reflection current capacity becoming facilitator demonstrate willingness change, innovation creativity goals yourself interest deltas. expect give elevator pitch case. English, assess proficiency English. two-year programme, pressing century. Such flooding, subsidence salinisation groundwater. learn lot delta, assignments Living Labs. local businesses policymakers. collaboration each its own expertise: HZ University (coastal area), Hall Larenstein University (river Rotterdam University (urban Studying extend regions network field. After organisation, consulting firm, government agency NGO. example, planner water-rich metropolis, agricultural fertile healthy soon transition shaping future deltas. humans nature harmony"
bouwkunde,Windesheim,B,"Zwolle, Almere",Nederlands,4 jaar,"Ã©n modeleren. creÃ«ren stijlen? periodes? spontane ideeÃ«n renovaties vervallen allermooiste games? Almere Ã©Ã©n mee? bouwmaterialen, staat; bril. boeken. praktijkruimte hout maquetteatelier Stroop mouwen Almere praktijkgerelateerde Bouwproces: (BIM). 3D-model dÃ© pand. bouwteam, Z bouwteam: bouwteam. Z maquettebouw 3D-modelleren. let Doorstroomnorm: Almere praktijkgerelateerde Bouwproces: (BIM). 3D-model dÃ© pand. bouwteam, Z bouwteam: bouwteam. Z maquettebouw 3D-modelleren. let Doorstroomnorm: Comakerships: Comakerships Comakership verbreding. Comakership Comakership Comakerships 3D-ontwerp kantoorgebouw; bouwen; bouwplan pallets Spiral Tower, 9,5 toren Esplanade Almere; metaalbedrijf metaalsoort fietsenstalling station Almere Poort; bouwmethodiek entree bibliotheek Almere Windesheim 250 Verenigde Staten, Groot-BrittanniÃ«, Turkije, Cambodja, CuraÃ§ao Aruba. Comakership informatie, hÃ©t bouw? opvang gezinnen, uitkijktorens Oostvaardersplassen, blockchain vastgoedsector; Build kwaliteitsborging bouwafval, BIM bouwplaats; Maintain labeltransitie gestapelde woningbouw huursector, nul appartementen, transitievisie lokaal sparren. tevreden? Bouwkunde? Ã³f TU Delft TU Eindhoven. Academie Bouwkunst, Groningen, Rotterdam, Amsterdam Arnhem. Construction Staal (HTI), Kopopleiding."
civiele techniek,Windesheim,B,Zwolle,Nederlands,4 jaar,"begaanbaar spoorwegen. berekent, voorbereid, bouwprocessen, omgevingsbelangen Nederland profiteren onbelangrijk, spraakmakende practicumopdrachten. asfalt, tekenprogrammaâ€™s AutoCAD (2D) Revit (3D). Windesheim Waterbouwkunde Wegenbouwkunde. bouworganisaties. viaducten aanleggen, spoor waterzuiveringen beproeven contractvormen, financiÃ«le doorrekening planning. daarin, Ã©Ã©n overheidsorganisatie. werknemer. aanscherpen. Waterbouwkunde Wegenbouwkunde. bouworganisaties. viaducten aanleggen, spoor waterzuiveringen beproeven contractvormen, financiÃ«le doorrekening planning. daarin, Ã©Ã©n overheidsorganisatie. werknemer. aanscherpen. mini-minors. Betonconstructies, Waterbouwkunde, Future Cities, Verkeerstechniek Future Cities? Ã©Ã©n 3D geprinte beton, COâ‚‚-uitstoot wegprojecten waterbeheer. Hydraulic Structural Construction Geo-Engineering, Kopopleiding."
elektrotechniek,Windesheim,B,Zwolle,Nederlands,4 jaar,"Nederland inchecken ov-chipkaart, opladen Zwolle produceert. woorden razendsnelle basisvaardigheden: rooster Engels, Nederlands, Praktijkopdracht: meter. energiemeter keuken DriveXchange. accuâ€™s finale. robot? Windesheim communicatietechniek. Ingenieursbureau. Ingenieursbureau. aandragen, zwevende mini-segway energiemeter? printplaatfabricage, SMD-soldeerapparatuur 3D-printers. bedrijfsprojectweek 3D-printen premaster? Wireless Energy Electronics. Wireless ingebouwde â€˜intelligentâ€™ gehoorapparaten, cruisecontrol parkeersensoren. Energy doordat (elektrisch etc.) weersinvloeden. opslag elektriciteitsnetten balanshandhaving vermogens-/frequentiebalans. industriÃ«le PLCâ€™s efficiÃ«nter nauwkeuriger. feitje: Perron038 Zwolle. Electronics. audioversterker. communicatietechniek. Ingenieursbureau. Ingenieursbureau. aandragen, zwevende mini-segway energiemeter? printplaatfabricage, SMD-soldeerapparatuur 3D-printers. bedrijfsprojectweek 3D-printen premaster? Wireless Energy Electronics. Wireless ingebouwde â€˜intelligentâ€™ gehoorapparaten, cruisecontrol parkeersensoren. Energy doordat (elektrisch etc.) weersinvloeden. opslag elektriciteitsnetten balanshandhaving vermogens-/frequentiebalans. industriÃ«le PLCâ€™s efficiÃ«nter nauwkeuriger. feitje: Perron038 Zwolle. Electronics. audioversterker. eindverslag vastlegt, afstudeerzitting. gehaald? felbegeerde afstudeeropdrachten: modulaire industriÃ«le opgeleverd; meetmodule weerstandsmetingen. Elektrotechniek? lesgeven Ã©Ã©n lesbevoegdheid Systems; Energy Technology; Kopopleiding."
engineering,Windesheim,B,Almere,Nederlands,4 jaar,"Almere Raceautoâ€™s, fiets, levensreddende zorgrobot Almere samengevoegd basisjaar Ã©Ã©n leerroutes: Technical studiekeuzes Ã©n werkveld? opleiding! Almere Ã©n door: verkoopbaar 3D-printers. plan. CAD Werkplaatstechniek. doelgroep. marketingplannen Windesheim Technical productdetaillering. hand- computertekenen. ontwerpopdrachten: straatpaaltje Almere; Buitenspeeltoestellen. Technical ze? Technical werktuigbouwer. met: automatisering) Operational Excellence productieprocessen). leidend. ons, Composieten, kunt: adviseren; studeerden gevelpaneel geÃ¯nspireerd BiomimicryNL; olienevel fabriek; laadpalen sparren. Engineering? Polymer Werktuigbouwkunde; Mechatronics; Innovation."
hbo-ict,Windesheim,B,"Zwolle, Almere",Nederlands,4 jaar,"Informatie, HBO-ICT Zwolle. ICT. ICT-sector technologieÃ«n, AI, efficiÃ«nter ICT-oplossingen? HBO-ICT Informatie, HBO-ICT Almere. oriÃ«ntatie. HBO-ICT geÃ¯nteresseerd technologieÃ«n. beveiligen. ICT-oplossingen efficiÃ«nter HBO-ICT verkennen. reikwijdte ICT-vakgebied. stapt voorop, praktijkbehoeften. weerspiegelt dynamiek draait. weloverwogen studiekeuze oriÃ«nterend terugkomen. verschuift gemakkelijk. begeleider. Doorstroomnorm. AI. AI Almere Zwolle IT IT IT. Almere Zwolle Zwolle efficiÃ«nte ingebed. Zwolle Almere Zwolle Almere Zwolle HBO-ICT: Ã©Ã©n Ã©chte sprekers HBO-ICT Ã©Ã©n afkijkt. ICT. (leren) AI. AI Almere Zwolle IT IT IT. Almere Zwolle Zwolle efficiÃ«nte ingebed. Zwolle Almere Zwolle Almere Zwolle HBO-ICT: Ã©Ã©n Ã©chte sprekers HBO-ICT Ã©Ã©n afkijkt. ICT. (leren) verkend. Gefeliciteerd! ICT'ers oprapen. HBO-ICT? Informatics IT; Intelligence; Information Studies; Network Science; Kopopleiding."
industrieel product ontwerpen,Windesheim,B,Zwolle,Nederlands,4 jaar,"technisch? (IPO) Zwolle Ã©cht gebruik. meubels verpakkingsmaterialen transportmiddelen. ontwerpvak. geclusterd. Kortom, gaan: Werking: goedwerkend buitenaf hoezo? werkplaatstechnieken, (basis) productie; Communicatie: af! markt? handschetsen, bewerken, rapportage; Beleving: ideeÃ«n. eindgebruiker, designgeschiedenis. ideeÃ«n ontvangt. ontwerpmethoden; tools; vormgeving; IPO EXPO: (IPO) IPO EXPO! IPO-studenten meelopen lesdag. meeloopprogramma projectafsluiting inspireren! Studentervaring: Maran, Britt Thijs Windesheim? STUIP, IPO: STUIP opgericht merken! STUIP borrel themafeest kantine. STUIP-leden jaren. kantine studievakken. STUIP klankbord ideeÃ«n voorstellen Doorstroomnorm: allereerste Ã©chte productdetaillering Kortom, begonnen! Werking, Beleving. rooster handtekenen; vormgeving; tablettekenen. milieubewust bestaan, Engelse Bedrijfsprojectweek: Windesheim Bedrijfsprojectweek. Ã©Ã©n vernieuwd boorsysteem putten Kenia; isolatie- duurzaam-energiepakket fabriekshal functie; insectenvoedingsproducten scheiden; houten kinderfiets. gepresenteerd gestreamde talkshow. droomde. sectoren. (MAD) MAD productontwerp-studenten Engelstalig; CoP Technologies ConceptStudio gerund opzetten; Nederland IPO Rome; Barcelona; Bilbao; Warschau; Edinburg; OsnabrÃ¼ck. Hochschule OsnabrÃ¼ck? double inhoudt lees verderop. analysevaardigheden, ontwerptechnische deskundigheid. ontwerpresultaten. trucs experts, productiemogelijkheden netjes ronden? Gefeliciteerd! Double Degree: Ã©n Arts. IPO Windesheim Hochschule OsnabrÃ¼ck, Industrial OsnabrÃ¼ck 'double degree' bezit. Arts. masterstudie. Industrial (TU Eindhoven); Industrial (UT); Strategic (TU Delft); Integrated (TU Delft); (TU Delft)."
