study_programme_name,hogeschool,study_programme_type,study_programme_location,study_programme_language,study_programme_length,text
civiele techniek,Saxion,B,Enschede,Nederlands,4 jaar,"morgen! weg-, droogte, klimaatveranderingen, rivieren, kades, (spoor)wegen, bruggen. verschil. kunstwerken dijken, verkeersknooppunten, windparken. parkeergarages tunnels. waterbouwkunde, wegen. Wegen. verweven objecten. inrichtingsvraagstukken, verkeerskunde lijn, projectenlijn hbo-vaardigheden studiecoaching. technieklijn bouwstenen: Technieklijn steken berekent, abstract Vakspecifiek. vakspecifieke kunstwerken nu, verbouw kunstwerken. praktijkprojecten, klimaatadaptie, ontwerpen! voorkeuren specialisatiemodules. Studiecoaching. studiecoach. coachen voorop! Hoppa, Ã©n 'Oldenzaalsestraat' Enschede, filmpje maakte excursie. Praktijk- praktijkvoorbeelden bezoeken. VerbergenVakken Bouwsteen Evenwicht Bouwsteen Wijkontwerp Stroomgebied Brugontwerp Bouwsteen bouwsector; morgen; Uitvoeringsplan. Bouwsteen Studiecoaching: Studiecoaching. orde. aangepakt. authentieke lectoraten. ontwerpvraagstuk vakspecifieke twee. inlands (stedelijk vasthouden bodemsturend). onderwerpen; zogenaamd specialisatiesemester. VerbergenVakken Bouwsteen Kadeconstructie Kustwaterbouwkunde; kanalen Assetmanagement; Verkeersknooppunt Waterkerende Bouwsteen Internationaal; Bouwsteen specialisatiesemester: Bouwsteen studiecoaching: Studiecoaching. bewust. indeelt. Populaire techneuten BIM-engineering (ontwerpen 3D), Solutions. uiting worden: 38% Techniekâ€‹. ingesteld? BK5 Saxion"
chemische technologie,Saxion,B,Enschede,Nederlands,4 jaar,"recycling. bewaakt. steekt. basistheorie. basisvakken, biodiesel frituurvet hout, zuiveren bananenschillen. haalt? pilotopstellingen, destillatiekolom, warmtewisselaar, koeltoren bioreactoren. Praktijk- stromingsgedrag voorspellen bierleiding transporteren. plastics. biomassa schonere warmteoverdracht reactorkunde. geleiding, straling reactor. Scheidingstechnieken procesveiligheid. scheiden bezinking membranen. mÃ©t VerbergenVakken Biologie; Procestechnologie; Experimenteren; Onderzoeksprojecten; Technologie: bent: warmteoverdracht, reactorkunde scheidingstechnieken industriÃ«le VerbergenVakken Materiaalkunde: metalen; biomaterials; warmteoverdracht; Scheidingstechnieken; Reactorkunde; Procesdesign; Procesveiligheid; â€‹Stage, onderzoeksproject: blokken: Duitsland, Engeland AustraliÃ«. (Uit)eindelijk Nederland, BK5 Ã©Ã©n Nanotechnology Scheikundige Chemical Bedrijfskunde: BK5, Nanotechnology."
chemie,Saxion,B,"Enschede, Deventer",Nederlands,4 jaar,"Saxion creatie energiebronnen. chemicus. nanotechnologische analyseapparatuur. koppel synthese medicijn, (voeding). Praktijk- VerbergenVakken Lucht, bodem; rekenen; Reacties. Thermodynamica; Assurance. Dataverwerking; Nanoforensisch; Voeding. terugwinnen batterijen, kunstgras scheiden vezels kleding. VerbergenVakken Advanced Materials; Polymeerchemie; Composieten; Experiments; Chemical fingerprinting; Dataverwerking; mining; Anorganische Kristalsystemen; Faseleer; Consious Care Health; Biotechnologie; Grensvlakchemie; bedrijf/instelling. beroep: TenCate, Twente/MESA+ Grolsch. beroep: TenCate, Twente/MESA+ Grolsch. mastergraad. Nanotechnologie Saxion Twente Radboud Universiteit: Develop innovative nano- microtechnology processes Nanotechnology."
bouwkunde,Saxion,B,Enschede,Nederlands,4 jaar,"morgen! transformeer renoveer herbestemmingsopgave. klimaatadaptie, bouwopgave. bouwprofessional verschil! vergaart bouwtechnieken, bouwmaterialen, Verkrijg klantbehoeften 3D-programmaâ€™s. ontwerpfasen. ontwerpfasen woongebouw 3D uitwerkt. Bouwtechnische Bouwtechnische managementkant Mocht Bouwtechnische probleem! Praktijk- VerbergenVakken Bouwsteen Evenwicht Bouwsteen Bouwtechniek; Bouwinnovatie. Bouwsteen bouwsector; morgen; VO); TO). Bouwsteen Studiecoaching: Studiecoaching. utiliteitsgebouw multifunctioneel winkel, sportgebouw ziekenhuis. renovatie- transformatieprojecten. specialisatiemodules. Bouwsteen VO Verduurzaming transformatie; Bouwsteen Internationaal; Bouwsteen specialisatiesemester: Bouwsteen studiecoaching: Studiecoaching. bewust. indeelt. Populaire BIM Gebouwgebonden Installatietechniek, Industrial Sustainability Building uiting voorlopig (VO) (TO). Academie Bouwkunst Arnhem Amsterdam, (BK5)."
biologie en medisch laboratoriumonderzoek,Saxion,B,"Enschede, Deventer",Nederlands,4 jaar,"benieuwd bacteriÃ«n resistent antibiotica? lab-on-a-chip-methode laborant! bacteriÃ«n dierlijke DNA vermenigvuldigen, biomoleculen, scheikunde. enzymen, immunologie. laboratoriumvaardigheden, voedingswaarde babyvoeding antibacteriÃ«le honing. gestuurd Coaching. VerbergenVakken Eiwitten: functie; Microbiologie: Identificatie metabolisme; cel; hematologie immunologie; biochemie biologie; Innovatieproject Sciences. terugkomen laboratorium: terugkomen immunologie chemie: Hematologie. bloed. bloedstolling, bloedgroepen bloedcellen. Immunologie. ziek bacteriÃ«n? afweersysteem uitslag patiÃ«nten Microbiologie: Microbiologie. bacteriÃ«n gevoelig antibiotica. genomics. DNA RNA, cel. mutaties Biochemie proteomics. eiwitsamenstellingen weefsels. Hematologie; Immunologie; Microbiologie; genomics; Biochemie proteomics; inhoud. Advances Biomedical Laboratory Research. Afstudeerprogramma. EÃ©n Ã¨n Ã©Ã©n inhoud. Advances Biomedical Laboratory Research. Afstudeerprogramma. EÃ©n Ã¨n Ã©Ã©n laberatorium Nanotechnology Saxion. Biomedical Wetenschappen Molecular Sciences, voorafgegaan"
werktuigbouwkunde,Saxion,B,Enschede,Nederlands,4 jaar,"(WB) doorrekenen, 3D-teken- simulatiepakketten. SolidWorks, C++ Matlab. werkplaats; basisvakken: warmteleer, productietechniek. oriÃ«nteer werktuigbouwer. bedrijfspresentaties bedrijfsbezoeken. Doordat ontwerpstappen uitwerkt, werkplaats. Studiebelasting; Theorie; Praktijk- groepsopdrachten; Studieloopbaanbegeleiding; pijlers: materialen; materiaalkeuze. automatisering; â€‹Bij automatiseren. plc-besturing, hydrauliek pneumatiek werktuigbouw; â€‹Bij gassen overgedragen. VerbergenVakken Stroming, warmteleer, thermodynamica; construeren; Materiaalkunde; Productietechniek; werktuigbouw, VerbergenVakken Energietechniek; Materiaalkunde; Regeltechniek; werktuigbouw; modelvorming; Dynamica; Construeren; ontwierp trike: ligfiets wielen. ontwierp trike: ligfiets wielen. Ã©Ã©n BK5. Saxion Robotics Twente TU Delft, BK5, Robotics"
applied nanotechnology,Saxion,M,Enschede,Engels,2 jaar,"Nanotechnology Nederland. onderscheidende kenmerk nanotechnologie fusie nanotechnologische ongekende Nanotechnology Engels Nanotechnology Nanotechnology masterscriptieproject 'Cursusinhoud' (nanotechnologische) micro-/nano-engineering. Nanotechnologie Twente; Twente dÃ© nanotechnologie hotspot Nederland. waaronder, tot, Saxion Twente. MESA+ MIRA faciliteiten. nanotechnologie. Studielast; 70% Theorie; groepswerk; E-nose; selectief lage concentraties. sensor explosieven. Lifetime Extension Technologies; micro-/nanosensoren gevoelige bewaken. Lab-on-a-chip; point-of-care-test huisartsen patiÃ«nten speeksel SluitenOnderwerpen Calculus; polymeren; systeemmodellering; Nanomaterialen; Practica; geÃ¯ntegreerde R&D-omgeving; tutorials; Datawetenschap. Technologie; FinanciÃ«n; Masterscriptie (extern bedrijf/de industrie)."
robotics systems engineering,Saxion,M,Enschede,Engels,1.5 jaar,gloednieuw changers robotica! robotsystemen autonome industriÃ«le methodologie wo?
master of urban and area development (joint degree),Saxion,M,Utrecht,Nederlands,2 jaar,"(MUAD) (deeltijd-)masteropleiding, Utrecht Saxion. verzorgen Deelnemers MUAD gemeenten, provincies, woningcorporaties, projectontwikkelaars, ontwikkelende bouwers, advies-, ingenieurs- financiÃ«le zelfstandigen. MUAD transformatieprocessen wo-opleiding; wo-opleiding. Werkervaring; beroepsprofiel. Intakegesprek; Masteropleiding, intakegesprek. waarborgen gebieds- duurzaamheidsregisseurs proces- gebiedsmanagers. gerenommeerde lectoren, (gast)docenten meebrengen. waardecreatie, bestuurlijke kaders (energie)techniek, procesmanagement, gedreven leiderschap. leiderschapsvaardigheden, onderzoekscompetenties onderhandelingsvaardigheden. diepgaande stadsontwikkeling veelbelovende carriÃ¨re gebiedsregisseur (MUAD); (MUAD) terug, leefbaarheid, Ã³f Agenda Toekomstbestendig Leerteam (start); mastermodule Keuzemodule: gebiedsniveau Keuzemodule: Bovenstaande keuzemodulen elkaar; Keuzemodule: Keuzemodule: Bovenstaande keuzemodulen elkaar; Masterproef Leerteam (toetsing, studiepunten); masterproef onderzoeksprogrammaâ€™s deelnemende HU Saxion. veranderingsprocessen -programma's overzien, contexten. veranderingsprojecten. onderhandelingen introduceren gebieds- behartigen coÃ¶rdineren."
innovative textile development,Saxion,M,Enschede,Engels,1.5 jaar,"Innovative Textile textielinnovatie Science-diploma. woord: kleding. Nederland West-Europa. textielmarkt. overgangscursus textiel, solliciteren. productontwerp, dergelijke textielindustrie cross-overs 1,5 masterscriptie, Functional Textiles. cursus, cursusinhoud. kwartalen vervult kwartalen optreedt. expertteam, tutor, textieldocent projectdocent. CloseProject â€‹Zakelijke handel, ondernemerschap, CloseProject prototyping CloseProject Ontwerpcompetenties conceptualisering CloseProject â€‹Technische prototyping verantwoordelijkheid. onderzoeksmethodologieÃ«n, format. Onderzoeksontwerp; Literatuuronderzoek; Onderzoeksmethodologie; Onderzoeksperspectief; Co-creatie; Innovative Textile mede-gecreÃ«erd textielindustrie. vertelden bedrijfsmodellen textielcontext. Teijin Aramid BV, Vlisco Netherlands BV, DyeCoo Textile B.V., SPG Prints Group MODINT, branchevereniging mode-, interieur-, tapijt- textielindustrie, lancering master: Zaki Adda, Coordinator Vlisco; Co-creatie overleven Monica LÃ³pez Lorenzo, New Teijin; co-creÃ«ren. Jef Wintermans, Managing Director Economic Technical MODINT; textielindustriÃ«le sectoren, (crossovers), anderzijds. â€‹â€‹de doelstellingen topsectoren, name Tech Materials (HTSM) e.g. externally Saxionâ€™s group Functional Textiles. placement our extensive network. either Netherlands abroad, line preferences."
ict: software engineering,Saxion,M,Deventer,Engels,1 jaar,"softwarespecialist softwaregerelateerde disruptieve technologieÃ«n selectieprocedure afgewezen. toelating, bezitten: Science-diploma (bijv. HBO-ICT, Science); objectgeoriÃ«nteerd parallel computing, computernetwerken, datastructuren, softwareontwikkelingsprocessen -tools onderzoeksmethodologie; elementaire precalculus, waarschijnlijkheid bekwaamheid Engels TOEFL 550 IELTS (niet Nederland). IT-systemen. hoogwaardige workshops. schaalbare zelflerende creÃ«ren Vakken; SluitenSoftware (19 systemen: hoogste Gedistribueerde systemen: gedistribueerde geaccepteerde ontwerppatronen. programmeerconcepten: Verfijn softwareontwerpvaardigheden programmeerparadigma's softwareontwerpfilosofie SluitenDataOps (keuzevak, Fundamentals Science: learning-project. bewerkingen: Bereik betrouwbare, reproduceerbare (her)trainen learning-systemen. Advanced Learning: rijk convolutionele recurrente transfer SluitenOpen (keuzevak, SluitenAfstudeerproject (12"
engineering,Saxion,AD,Enschede,Nederlands,2 jaar,"TechnologieÃ«n toeneemt. technici. specialisten, operatie. 2024? degree, erken uit; professionaliteit takeholders Ad modulair opgebouwd. voorkeursroute, beroepsproduct, (EC). Ad-diploma EC opleidingsduur behaalde ECâ€™s disciplines: Werktuigbouwkunde; Automatisering; sturing (team)resultaten. Vernieuwing onderwijsprogramma; 2024-2025 vernieuwd. intensivering wiskundeonderwijs, PLC Ã©n toepassingsgericht Ad wiskundebasis; 2D-evenwicht puntmassa; 3D Solidworks; C++; DifferentiÃ«ren integreren; werken; PLCâ€™s procesbesturing; wrijving; productie. 2D-beweging puntmassa; Proces- productieoptimalisatie; actuatoren; Methodisch engineers; autonoom systeem; BeÃ¯nvloeding materiaaleigenschappen; Drive English technical professionals; uitvoerbaarheid; materialen; teamresultaten."
software development,Saxion,AD,"Enschede, Deventer",Engels,2 jaar,"hÃ©Ã©l kantoortuin, 124 aard. programmeren! tweetallen. AD team, meeloopstages AD beetje! intensief: kantooromgeving. (programmeer)opdrachten. â€˜jaarâ€™ coachen, verwijzen bronnen. productieve â€˜bedrijfscultuurâ€™, voelt. Studiebelasting; 20% Theorie; 75% Praktijk- groepsopdrachten; 5% Studieloopbaanbegeleiding; VerbergenVakken Python Static SQL databases; Object-oriented Dynamic UX Algorithms structures; Android Low-level Client-side Source. niveau! afrond. vulling verkrijg meeloopstages (waar meedraait bedrijven) VerbergenVakken Protocols parsers; DevOps; Technical Internship Internship Free Free (portfolio)."
bouwkunde,Saxion,AD,Enschede,Nederlands,2 jaar,"bouwgerelateerde extraâ€™s Ad BIM pijler 2,5 bachelortitel verkrijg BIM-gebied medestudent. knelpunten verbetering. ICT-middelen afgerond. bouwinformatiemanagement. BIM bouwprocessen. thema's; Bouwtechniek; Procesoptimalisatie; bouwinformatiemodellen (BIM); Inleiding Bouwkunde; detailleren; hoofddraagconstructies; BIM-omgeving; bouwketen; bedrijfsprocessen; Energiebewust woningbouw; Materialiseren hoofddraagconstructies; Milieubewust (ver)bouwen; Funderen bouwwerken; omgeving; bevorderen bouwkwaliteit bewaken; Energiebewust utiliteitsbouw; gebouwen; engineeren. bouwprojecten; ICT-toepassingen; informatiesysteem, BIM."
biologie en medisch laboratoriumonderzoek,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,"leukemie, allergie dementie? DNA- eiwittechnieken afwijkingen verklaren? vaccin griep, ebola COVID epidemie proefdieren opleveren? nieuwsgierig? (Life Sciences, BML) (Life Sciences) Ã©n voeding. bekwaamt laboratoriumtechnieken rapporteert. (Life Sciences) ziekte. lesperiodes negen twaalf praktijklessen. onderzoeksvraag. metabole ziekte, infectieziekte, tumorbiologie hart- vaatziekte. niveaus: moleculair, cellulair multicellulair (weefsels organismen). vaardigheidsonderwijs projectonderwijs, tweetallen vallen: Health Laboratory Animal-Free Innovation, Food Health Innovations, Circular Chemistry Healthy Circular keuzecursussen HU, vaststaande onderwijspakketten (minoren). cursuspakket (premaster). UMC Utrecht, RIVM Nederlands Kankerinstituut, farmaceutisch Utrecht onderzoekswerkveld proefdiervrij? Veranderkunde Dierproef(vrije) Welzijn."
built environment,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,"barsten voegen. om? energiegebruik Kortom: absolute noodzaak. denkers buurten 'slimme gebouw' groen? stedenbouw, ordening? C&M mÃ©t wiskunde)-, natuur. isolatie? vermijd gezondheidsproblemen ventilatie? sloopafval leven? waterberging stad? Ã©Ã©n breed; (woon)gebouw maten getallen stimuleer creativiteit! Stadsontwikkeling, aanspreekt. zelfverzekerd solliciteren. Nederland onderwerpen: Mobiliteit; Energietransitie; Gezondheidstechniek; Produceren; Compacte vlak. optrekt. gezelligheid. Ã©Ã©n lesblok verdiept. Stedenbouw, Virtueel juist. Entrepreneurship. HU Ã©Ã©n HU Architecture, Urbanism Building Stedenbouw Academie Bouwkunst. Geografie Planologie, Building Architecture. hbo-masters Academie Bouwkunst, (MUAD) Next HU"
chemie,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,"deeltjes? state-of-the-art-apparatuur? geÃ¯nteresseerd duurzaamheid? lesweek techniek-diploma overstappen? atomen analysemethoden syntheses. basiscursussen, alcohol destilleren wijn pijnstillers reacties, analyse- scheidingsmethoden. veiligheidsregels milieu. gerenommeerde RIVM TNO. Analytical Nederland biijvoorbeeld Utrecht (UU), Nijmegen (Radboud) Amsterdam (UvA VU). premastertraject. HU. (MDDB) HU dataprofessionals dataoplossingen evidence-based besluitvorming. afstudeertitel (master's degree)."
chemische technologie,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,"grondstoffen? scheikunde? invoeren industrie? lab? efficiÃ«nter massaâ€™s: milliliters liters kiloâ€™s tonnen! Waternet, Heineken Friesland Campina. drinkwater inneemt, schoon geneesmiddelen voeding, vaccinproductie asfalt. mlo- Procestechniek-diploma procestechnologie. verduurzaam procestechnologie filtratie- destillatie- reactiekinetiek reageren elkaar?) stroming warmte. praktijkervaring. (semester) Nederland procesindustrie. doorrekent. reactortechnologie HU, Eindhoven, Delft Twente."
communication and multimedia design,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,"Video's Youtube, billboards straat handige smartphone... (digitale) ontwerpers. durf Communication (CMD). kaders, CMDâ€™er Communication CMD CMD'er. CMD'er oriÃ«nteren ontplooien keuzeprofiel. identiteit CMD breidt Ã©n proberen CMD oriÃ«ntatie media- communicatieorganisatie. designbureau communicatieafdeling (non)profitorganisatie. specialisaren Branding, Immersive Centered afstudeert, 'vrije ruimte' Communication nodig: (Hogeschool Utrecht), (Universiteit Utrecht), (Hogeschool Amsterdam)."
elektrotechniek,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,"bouwer? (Elektrotechniek) Ã©Ã©n schakelingen, creaties. beroepspraktijk: Gaming, Maakindustrie, Energietechnologie. netwerktheorie, industriÃ«le modelleren/simuleren labs. industriÃ«le vakinhoudelijke Nederland, deeltjesversneller CERN Zwitserland. Gaaf toch!? beroepspraktijk, (Questprojecten) transportbedrijf, energieproducent, gebouwontwikkelaar voedselindustrie. teamwerk studieprogramma. procesautomatisering afstudeerzitting verdedigt. (Elektrotechniek)? Next Utrecht TU Delft."
hbo-ict,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,"tegengaan beveiliging, knuffelrobot kleuters luchten: ICT-specialist. Ã©chte ICT-oplossingen HBO-ICT ICT-richtingen Intelligence, IT Cloud, SCRUM-methode, ICT-oplossingen. uitdagender. docent/coach. knuffelrobot kinderen, afvalbak ICT-keuzerichting HU ICT-diploma zak, Utrecht"
technische bedrijfskunde,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,"(TBK) kan: manage Douwe Egberts NS. efficiÃ«nter, Ã©n belangrijkere kleding? 3D-printen? beschrijven uitbrengt ICT-oplossingen bedrijfskundigen, salaris. B), prototype, Quest-projecten. oppakt. voorkomt weggegooid. Lees ziet. bekijkt. beschrijft, concurrenten Klimaatakkoord) financiÃ«n eruitzien, totaalplaatje kruip doorlopen: grootte voorraad bepalen, hout metaal kaart. beslag? sneller? Ondertussen kostprijs gaten, productverbeteringen betekenen Ã©n onderhandelt. kopen. maintenance maintenance draaien, slijtage efficiÃ«nter trap bloedonderzoek Saltro PostNL pakketkluizen. eigenaar doelgroep. Spaans, blockchain. verdiepen? Bijt HU, Quest-opdrachten; duurzaamheidsplan Ahold, ProRail VolkerWessels. Quest-projecten organisaties: gemeentes 3D-printer brace patiÃ«nten lichamelijke geestelijke handicap Kortom: adviseur; Quest-projecten Ã©n carriÃ¨re: afstudeerscriptie verbetertraject ontwerptraject. informatiemanagement businessmanagement. schakelsemester Next Engineering; Informatics;"
werktuigbouwkunde,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,"3D-printer print idee. huid afgeeft, e-bikes stoomturbine energiecentrale. heuse bijzonders creÃ«ren. koelmachine drone bezorgt. zijn! voorop hypermoderne bijzonders demonsteren basisstof voorbij! statica, ontwerpmethodieken. theorieÃ«n toe, werkplaats! hijskraan, ballonprik-machine mens-aangedreven afkoeler. -vaardigheden. materiaaleigenschappen. stijfheid Nederland. (duurzame) bedrijfsopdrachten. aangebroken. zover verdiepen, slot, Nederland Werktuigbouwkunde? Utrecht: Mainenance Next Engineering; Maintenance"
human-centered artificial intelligence,Hogeschool Utrecht,M,Utrecht,Nederlands,1 jaar,"(AI) ChatGPT studiehulp kortste wijzen, gezichtsherkenning redt AI diagnosticeren. werkgelegenheid. toegepast, AI (o.a. datascience, learning) AI privacy, uitlegbaarheid AI-wetgeving). uitdiept AI-technieken sociaalmaatschappelijke duiken? onderwijssysteem ICT, programmeerervaring bereidheid aarzel melden. Ã©Ã©n ontwikkelcyclus: AI-modellen. sociale, learning-cyclus: (ML): data-extractie, data-preparatie, trainen, bias waardegericht uitlegbaarheid transparantie AI-systemen, privacy. learning-cyclus deployment exploratiefase learning-modellen geÃ¯ntegreerd bedrijfssystemen. learning-structuur pipelines, continue- ML-model potentiÃ«le AI"
master of urban and area development (joint degree),Hogeschool Utrecht,M,Utrecht,Nederlands,2 jaar,"vernieuwing gebieds-ontwikkeling? (MUAD) agendavorming, ontsluiting analyse. seniorniveau. (MUAD) leefbaarheid, Agenda Stad: Toekomstbestendig beheren: waardecreatie mastermodule uitvoerig geÃ¯ntegreerd Masterproef masterproef onderzoeksprogrammaâ€™s deelnemende HU Saxion."
next level engineering,Hogeschool Utrecht,M,Utrecht,Engels,1 jaar,"bachelorstudent Next (MNLE) match! MNLE uitrusten systeem- dataperspectief technologieÃ«n methodologieÃ«n bedden impact. leerteams. MNLE ronden, bijhouden. gemotiveerd test, motivatieopdracht verzekeren toegevoegd. leerteam. A: prototyping, toegerust engineeringprojecten systeemvisie vereisen. U: Ã©Ã©n bootcampweek opdracht; industriÃ«le study grootschalig systeem; simulatie. tracks. B: tegenwoordig engineeringprojecten? digitaler datagedrevener wordt? transformeert informatie, benaderingen supervised B Jij: bootcamp tastbare creÃ«ren science-benadering; casestudy datagestuurde engineeringbenadering klas; verrijk dataperspectief; ingaat vision, Edge AI Things Natural Language Processing. C: Verandering; C verschil, significante systeemverbetering. (technologische) contextbewustzijn, zelfbewustzijn, competentie gemeenschappen (holistische) C B heroverweegt werd benaderd, systeemgrenzen ervan, speelde; rijke complexiteitsmodellen verkennen; cyclus, startpunt spin-off B opvolgt; gedetailleerd D onderzoeksgroep voorstel â€˜eenâ€™ projectvoorstel, geselecteerd verscheidenheid benaderingen interveniÃ«ren. C ingrediÃ«nten werken). D: Impact; gepland C Change. ingebed back-to-school-dagen expertworkshops voorbeelden. lead, feedbacksessies Change."
bouwmanagement,Hogeschool Utrecht,AD,Utrecht,Nederlands,2 jaar,"gerealiseerd? 3D-modellen sturen? BIM-modelleur kunt? Bouwmanagement. inricht gevarieerde BIM-modelleur 3D-modellen Ã©n Bouwmanagement. Ad prÃ©. BIM-modelleur 3D-modellen Revit Naviswork. Lees rolbeschrijvingen BIM-modelleur blauwe knop probleemoplossend methodisch initiÃ«ren sturen, specificeren, 3D-tekenen/modelleren. 3D-tekeningen, bouwplannen. A; B; I; materialisering gebouwconstructies. BIM; Revit. BIM. II; materialisering gebouwconstructies. Beroepsproducten; BIM-model. Uitvoeringsplanning, schemaâ€™s, controles. C; D; BIM Vervolg; Autodesk Revit. bouwplan BIM-model. Constructie; draagconstructies Werkvoorbereiding; bouwvoorbereiding, BIM-modellen. Bouwfysica; Energiehuishouding warmteverlies ventilatiebalans. Beroepsproducten; BIM-model. Uitvoeringsplanning, schemaâ€™s, controles. BIM-Modelleur; bouwbedrijven BIM-afdeling BIM-modellen. Beroepsproducten; uitgewerkt BIM-model ontwerpniveau Werkvoorbereider; bouwbedrijven woningbouwcorporaties. Beroepsproducten; werkplannen, planningen rapportages werkvoorbereiding. Ad doorstuderen! jarige Environment. 2,5 Environment; Environment."
digitale techniek & media,Hogeschool Utrecht,AD,Utrecht,Nederlands,2 jaar,"video's livestreamen podcast crossmediale producties Augmented- Reality? TV, demand- streaming. voorbereiden, registreren, distribueren uitzendingen televisie- radiostations, Ad pre. broadcasting, Production, leerteam, ontdekt. leerteambegeleider video- audiocontent registreren, publiceren internet, TV radio; werkmethode; extended VR leertaken. branche. opleveren beroepsproduct, podcast, bedrijfsvideo explainer innovatielab beeldtaal, Adobe pakketten, AI VR. meercamera HU. visualiseert verkiezingsuitslagen 3D-systeem live-uitzending weergeeft) remote production-omgeving. eruit? leertaak: leertaak eruit? inspirerende opbouwt Leerwerkbijeenkomsten: stukjes werksessies Broadcastlab: broadcastlab audio camerawerk, belichting, storytelling etc. Innovatielab: innovatielab beeldtaal Adobe pakketten. Production, Mixed A.I. coaching: deelproducten Leerteamleren: leerteam Touchpoints: Touchpoints hoever leeruitkomsten. zicht studievoortgang opdrachten: opgestelde Ad Communication (CMD)."
engineering,Hogeschool Utrecht,AD,Utrecht,Nederlands,2 jaar,"dichterbij. innovaties? leidt? 'ja', georiÃ«nteerd IndustriÃ«le (smart industry). Ad prÃ©. leerteam, ontdekt. leidinggeven. constructieleer; energieopwekking; en; Ad doorstuderen! bacheloropleiding,"
software development,Hogeschool Utrecht,AD,Amersfoort,Nederlands,2 jaar,"(web)applicaties. klein. Development. HBO-ICT Utrecht. Ad oriÃ«ntatie-, ontwikkel- terugkerende (UX), Agile/Scrum gefaseerde thematische gesimuleerde basisconcepten, imperatief (programma's opgesteld worden); georiÃ«nteerd (programma's samenwerkende objecten. creÃ«er datastructuur methodes); testen; Agile/Scrum; UX. expertise, development. geplande onderwijsactiviteiten, leerteambijeenkomsten bestaat, backend REST-api database. requirementsanalyses usability tests. Agile/Scrum ontwikkelstraat. Ad (web)applicaties. leerteam. object-oriented DevOps; Agile. creÃ«ert validaties afnemen valideer Ad HBO-ICT."
river delta development (joint degree),Van Hall Larenstein University of Applied Sciences,M,Leeuwarden,Engels,2 jaar,"play crucial shaping future? keen one centuryâ€™s pressing challenges? Then you! home millions people several ecosystems, they essential global food economic activity. under pressure, because climate change, rise sea levels overpopulation. Floods, subsidence salinisation groundwater just some face, why visionaries who build bridges between ecology, society. Bring technological practice. prepares 'facilitator change', who makes use advances people nature harmony developing ideas listen involve them sustainable, long-term receive broad support. Collaborate Living Labs. combine theoretical way function assignments 'Living Labs', where local companies policy makers. example, climate-resistant riverbank Grevelingenmeer everyone happy support? look technological possibilities, costs risk rises level, needs both residents farmers. Study places Netherlands. joint institutes higher special HZ University (coastal area), Hall Larenstein University (river Rotterdam University (urban Studying increase understanding types network field. After completed organizations, consultancy firms, government agencies NGOs. Whether choose career planner city near agriculture fertile healthy oyster. living labs. tasks simple often possible. Fundamental interventions needed. why Living up; testing grounds practice tasks. master's programme, participate Living centres professorships involved. location, field, multidisciplinary issues. order qualify participation applicants should equivalent qualification recognised university sciences) accredited academic institution related (certified copy official transcript academic records). (Dutch) degrees welcome anyway: CROHO 34074. CROHO 34332. CROHO 39278. Civil CROHO 34279. Regional CROHO 34282. Spatial CROHO 30038. CROHO 34203. Coastal Marine CROHO 39204. CROHO 34226. Living CROHO 34859. CROHO 39280. It good command English language. Read more registration. committee part selection procedure. HZ office inform this. both positively assessed, sent confirmation admission. use request any grants need. select several criteria. should addressed (English) Â± words: interest goals programme; capacity self-reflection current capacity becoming facilitator demonstrate willingness change, innovation creativity processes. goals yourself background, interest deltas. expect give elevator pitch case. English, assess proficiency English. two-year programme, address pressing century. Such flooding, subsidence salinisation groundwater. learn lot delta, assignments Living Labs. local businesses policymakers. collaboration sciences, each its own expertise: HZ University (coastal area), Hall Larenstein University (river Rotterdam University (urban Studying extend regions network field. After organisation, consulting firm, government agency NGO. example, planner water-rich metropolis, agricultural fertile healthy soon transition shaping future deltas. humans nature harmony"
