study_programme_name,hogeschool,study_programme_type,study_programme_location,study_programme_language,study_programme_length,text
communication and multimedia design,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,"Video's Youtube, billboards straat handige smartphone... honderden (digitale) ontwerpers. durf fouten Communication Multimedia (CMD). kaders, CMDâ€™er Communication Multimedia CMD kennismaakt CMD'er. CMD'er oriÃ«nteren ontplooien keuzeprofiel. skills, tillen. kleur identiteit CMD professionals. breidt verbinden Ã©n vakgebieden. proberen profileren CMD oriÃ«ntatie media- communicatieorganisatie. designbureau communicatieafdeling (non)profitorganisatie. specialisaren Branding, Immersive Human Centered Design. afstudeert, 'vrije ruimte' invullen. Communication Multimedia doorstuderen? Hieronder nodig: driven (Hogeschool Utrecht), cultuur (Universiteit Utrecht), (Hogeschool Amsterdam)."
elektrotechniek,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,"staan? creatief, denkvermogen, bouwer? Electrical (Elektrotechniek) Ã©Ã©n schakelingen, programmeer microcontrollers, tests metingen creaties. Electrical lesperiode beroepspraktijk: Gaming, Maakindustrie, Zorgtechnologie Energietechnologie. netwerktheorie, industriÃ«le automatisering, modelleren/simuleren onderzoeksvaardigheden, communiceren. telkens advies. fouten meten labs. electrical systems, industriÃ«le energietechniek. veelal vakinhoudelijke projectgroepen Nederland, deeltjesversneller CERN Zwitserland. Gaaf toch!? gevoel beroepspraktijk, (Questprojecten) ziekenhuis, transportbedrijf, energieproducent, gebouwontwikkelaar voedselindustrie. Bedrijfskunde Werktuigbouwkunde. teamwerk dus. studieprogramma. engineering, procesautomatisering domotica. probleem. afstudeerzitting verdedigt. Electrical (Elektrotechniek)? doorstuderen. doorstuderen. Next Utrecht TU Delft."
hbo-ict,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,"voedselverspilling cybercrime tegengaan beveiliging, knuffelrobot kleuters luchten: zomaar ICT-specialist. ICT Ã©chte ICT-oplossingen ICT HBO-ICT ICT-richtingen Intelligence, IT Cloud, Informatica. agile SCRUM-methode, ICT-oplossingen. gekozen. uitdagender. kleinschalige docent/coach. ICT vul knuffelrobot kinderen, afvalbak voedselverspilling Virtual Reality teams, oftewel ICT jij. indruk ICT-keuzerichting studierichting. HU arbeidsmarkt. ICT-diploma zak, vervolgopleiding Utrecht Hieronder"
technische bedrijfskunde,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,"problemen? Bedrijfskunde (TBK) kan: manage Douwe Egberts NS. verbetert. mooier efficiÃ«nter, goedkoper Ã©n duurzamer? belangrijkere kleding? innoveren 3D-printen? klimaatneutraal huis? Bedrijfskunde uitdagingen. beschrijven uitbrengt toffe is: alleen, prototypes draag ICT-oplossingen niets enorm bedrijfskundigen, reken baankansen mooi salaris. Bedrijfskunde B), vervullen. machines, prototype, leid manager verbeteringen reflecteren Quest-projecten. opdrachtgevers, oppakt. voorkomt plastic weggegooid. Lees Bedrijfskunde eruit ziet. invalshoeken vervullen. engineer; engineer, onderzoeken. invalshoeken bekijkt. beschrijft, concurrenten wetten (zoals Klimaatakkoord) zelf. financiÃ«n eruitzien, georganiseerd verlopen. totaalplaatje logistics engineer; kruip logistics Voordat heeft, doorlopen: beslissen gebruikt, grootte voorraad bepalen, hout metaal inkopen productieproces eruit zien. kaart. Hoeveel beslag? beter, sneller? Ondertussen kostprijs gaten, financieel haalbaar sales engineer; verkoop sales sales verbinder verkoop productverbeteringen betekenen prijs Ã©n onderhandelt. marketing. kopen. maintenance engineer; maintenance draaien, slijtage meten efficiÃ«nter onderhoudt. trap Optimaliseer bloedonderzoek Saltro PostNL pakketkluizen. engineer; bijbehorende app. hou eigenaar doelgroep. minor; verbreden? Spaans, blockchain. verdiepen? Bijt eruitziet. HU, projectmanager Quest-opdrachten; projectmanager belangrijker verbinden. projectmanager duurzaamheidsplan Ahold, ProRail VolkerWessels. Quest-projecten Electrical Engineering. gave organisaties: gemeentes gezondheidszorg. 3D-printer brace patiÃ«nten prototype. lichamelijke geestelijke handicap muziek Kortom: adviseur; Quest-projecten adviseur. probeert Ã©n afstudeerstage; carriÃ¨re: afstudeerscriptie focust verbetertraject ontwerptraject. Bedrijfskunde afgerond innovatie, informatiemanagement businessmanagement. schakelsemester Next Engineering; Programme Management; Informatics; Engineering."
werktuigbouwkunde,Hogeschool Utrecht,B,Utrecht,Nederlands,4 jaar,"3D-printer print idee. problemen. huid afgeeft, e-bikes stoomturbine energiecentrale. hierop zelf, heen. koppelen heuse mechanical bijzonders creÃ«ren. aangedreven koelmachine drone pakketjes bezorgt. morgen zijn! beweging. voorop hypermoderne werkplaatsen bijzonders demonsteren presenteren. basisstof voorbij! statica, sterkteleer materiaalkunde, construeren, ontwerpmethodieken. theorieÃ«n toe, werkplaats! hijskraan, ballonprik-machine mens-aangedreven afkoeler. -vaardigheden. sterkteleer materiaaleigenschappen. kritische sterkte stijfheid Nederland. uitzoeken werktuigbouwkunde. thema's. onderhouden. (duurzame) constructieve machines. Bedrijfskunde Built Environment bedrijfsopdrachten. aangebroken. zover verdiepen, verbreden? slot, Nederland daarbuiten. Werktuigbouwkunde? doorstuderen. Utrecht: Mainenance Asset Management; Next Engineering; Maintenance Asset Management."
human-centered artificial intelligence,Hogeschool Utrecht,M,Utrecht,Nederlands,1 jaar,"(AI) ChatGPT studiehulp smartphone kortste wijzen, gezichtsherkenning festival veiliger redt AI ernstige ziekten diagnosticeren. intelligentie potentie veranderen klimaat, werkgelegenheid. toegepast, AI mee. (o.a. datascience, deep learning) AI (denk ethiek, privacy, uitlegbaarheid AI-wetgeving). uitdiept AI-technieken sociaalmaatschappelijke duiken? onderwijssysteem ICT, bachelordiploma, programmeerervaring bereidheid leren, aarzel melden. Ã©Ã©n fasen ontwikkelcyclus: evalueren AI-modellen. sociale, ethische juridische intelligentie. afwisselend kleinere focussen voornamelijk learning-cyclus: modelleren (ML): data-extractie, data-preparatie, trainen, evalueren valideren modellen. ethiek, bias waardegericht kort uitlegbaarheid transparantie AI-systemen, privacy. neurale netwerken deep passen, learning-cyclus bod: deployment modellen. exploratiefase learning-modellen geÃ¯ntegreerd bedrijfssystemen. learning-structuur pipelines, ene continue- live uitkomsten ML-model koppelen potentiÃ«le AI nemen."
master of urban and area development (joint degree),Hogeschool Utrecht,M,Utrecht,Nederlands,2 jaar,"vernieuwing gebieds-ontwikkeling? verbreden? ontwikkelen? Urban Area (MUAD) veranderprocessen leiden. Urban Area masterclasses inhoudelijke gebiedsontwikkeling oplossingen, procesmatige agendavorming, ontsluiting verwerking analyse. praktijkproject masterproef. versneld leidinggevende seniorniveau. Urban Area (MUAD) masterclasses masterclass echter terug. circulariteit, leefbaarheid, gezondheid, mobiliteit. masterclass vaardigheidstrainingen praktijkproject. Agenda Stad: sturen masterclass praktijkproject Toekomstbestendig beheren: waardecreatie Onderzoeksvaardigheden mastermodule uitvoerig leerlijn geÃ¯ntegreerd afgestemd Gebiedsontwikkeling Masterproef masterproef. masterproef zelf. inspireren onderzoeksprogrammaâ€™s deelnemende lectoraten HU Saxion. masterclass onderzoeksvaardigheden leerteamleren herkenbaar"
next level engineering,Hogeschool Utrecht,M,Utrecht,Engels,1 jaar,"bachelorstudent uitdaging, Next (MNLE) match! MNLE uitrusten systeem- dataperspectief technologieÃ«n methodologieÃ«n bedden zinvolle verandering impact. leerteams. MNLE ambitieuze studiebelasting minstens 40 week. ronden, noodzakelijk tempo bijhouden. teams, intensieve doel: zeer gemotiveerd slagen test, motivatieopdracht aanmeldingsprocedure. procedure noodzakelijk verzekeren verwachten toegevoegd. beoordelen beoordeeld. ondersteuning leerteam. A: Systemen; leidende prototyping, modellering onderzoeksvaardigheden. introductie Engineering. toegerust engineeringprojecten systeemvisie vereisen. toepassingsgebieden U: ervaart Ã©Ã©n bootcampweek opdracht; industriÃ«le case study grootschalig systeem; organisatie, voldoet; engineering, modellering simulatie. inhoud georganiseerd tracks. B: Data; tegenwoordig uw engineeringprojecten? effectieve digitaler datagedrevener wordt? verzamelt transformeert bruikbare informatie, benaderingen behandelt traditionele data-analyse, supervised learning, thema's, learning. B toepassingsgebieden Jij: bootcamp gemakkelijk tastbare creÃ«ren science-benadering; casestudy datagestuurde engineeringbenadering klas; blijf verrijk dataperspectief; specialisatieproject ingaat gebied, vision, Edge AI Internet Things Natural Language Processing. C: Verandering; C verandering verschil, gang significante systeemverbetering. (technologische) zinvolle verandering gebruikers, eerdere combineren contextbewustzijn, zelfbewustzijn, competentie zichzelf organiseren, verbonden gemeenschappen verandering (holistische) C toepassingsgebieden bekijkt B opnieuw heroverweegt oplossingen, werd benaderd, systeemgrenzen ervan, speelde; rijke casus complexiteitsmodellen verkennen; wetenschappelijk experiment uit, cyclus, startpunt spin-off B opvolgt; gedetailleerd projectvoorstel D onderzoeksgroep voorstel zomaar â€˜eenâ€™ projectvoorstel, geselecteerd verscheidenheid benaderingen interveniÃ«ren. C (of ingrediÃ«nten werken). D: Impact; fulltime gepland C Change. fulltime ingebed back-to-school-dagen georganiseerd expertworkshops voorbeelden. lead, feedbacksessies Systems, Change. bedoeld ervaringen delen"
bouwmanagement,Hogeschool Utrecht,AD,Utrecht,Nederlands,2 jaar,"bouwproject gerealiseerd? 3D-modellen spin bouwprocessen sturen? BIM-modelleur werkvoorbereider kunt? Bouwmanagement. woningbouwproject inricht gevarieerde BIM-modelleur uitwerkt 3D-modellen werkvoorbereider bouwproject vakkennis Ã©n klaargestoomd Bouwmanagement. Ad Bouwmanagement affiniteit prÃ©. werkvoorbereider bouwprojecten BIM-modelleur 3D-modellen Revit Naviswork. Lees rolbeschrijvingen werkvoorbereider BIM-modelleur blauwe knop hieronder. onmisbaar toepassen, organiseren, probleemoplossend methodisch handelen. initiÃ«ren sturen, specificeren, beheren. 3D-tekenen/modelleren. laptop 3D-tekeningen, bouwplannen. A; B; Communicatie; communicatie. I; Bouwkunde, bouwproces, regelgeving, materialisering gebouwconstructies. Introductie BIM; Basisvaardigheden Revit. Introductie BIM. II; Bouwkunde, bouwproces, regelgeving, materialisering gebouwconstructies. Beroepsproducten; uitwerking woningbouwproject BIM-model. Uitvoeringsplanning, werkvoorbereiding schemaâ€™s, werkplannen controles. C; D; BIM Vervolg; Basisvaardigheden Autodesk Revit. Uitwerking eenvoudig bouwplan BIM-model. Constructie; Basisprincipes draagconstructies gebouwen. Werkvoorbereiding; Planning bouwvoorbereiding, werkplannen controleren BIM-modellen. Bouwfysica; Energiehuishouding gebouwen. Basisprincipes warmteverlies ventilatiebalans. Beroepsproducten; uitwerking woningbouwproject BIM-model. Uitvoeringsplanning, werkvoorbereiding schemaâ€™s, werkplannen controles. 3; BIM-Modelleur; stagebedrijven architectenbureaus ingenieursbureaus bouwbedrijven BIM-afdeling uitwerking BIM-modellen. Beroepsproducten; uitgewerkt BIM-model definitief ontwerpniveau gebouw. 4; Werkvoorbereider; stagebedrijven bouwbedrijven woningbouwcorporaties. Beroepsproducten; werkplannen, planningen rapportages werkvoorbereiding. Ad Bouwmanagement werk? doorstuderen! stroomt jarige Built Environment. 2,5 Built Environment; Built Environment."
digitale techniek & media,Hogeschool Utrecht,AD,Utrecht,Nederlands,2 jaar,"Hou innovaties, video's evenementen livestreamen podcast concept crossmediale producties interactief verrijken Augmented- Virtual Reality? content Live TV, demand- streaming. voorbereiden, registreren, verwerken distribueren aanbieden uitzendingen televisie- radiostations, Ad affiniteit pre. werkcolleges, broadcasting, Virtual Production, leerteam, ontdekt. leerteambegeleider vervolgstudie. video- audiocontent produceren, registreren, optimaliseren publiceren internet, TV radio; methodieken werkmethode; extended reality virtuele studio VR augmented reality leertaken. branche. opleveren beroepsproduct, podcast, bedrijfsvideo explainer video. innovatielab verrijken van: beeldtaal, Adobe pakketten, AI VR. o.a. meercamera opdrachtgevers, HU. verbeter verzamelt visualiseert (denk verkiezingsuitslagen realtime 3D-systeem grafisch live-uitzending weergeeft) remote production-omgeving. eruit? Introductie leertaak: verwacht leertaak eruit? belangrijk? inspirerende opbouwt tonen. Leerwerkbijeenkomsten: werkvormen stukjes werksessies dus! Broadcastlab: broadcastlab audio technieken, camerawerk, belichting, storytelling etc. Innovatielab: innovatielab beeldtaal Adobe pakketten. Virtual Production, Mixed Reality A.I. aantrekkelijk coaching: deelproducten Leerteamleren: leerteam Touchpoints: Touchpoints hoever leeruitkomsten. hou zicht studievoortgang portfolio. opdrachten: school, momenten leerteamleren opgestelde leerdoelen behaalt. maken! Ad werk? doorstuderen. Communication Multimedia (CMD)."
engineering,Hogeschool Utrecht,AD,Utrecht,Nederlands,2 jaar,"dichterbij. innovaties? leidt? antwoord 'ja', begrijpen, verbinder gaan, projectmanager. georiÃ«nteerd engineering. energiesystemen IndustriÃ«le (smart industry). Ad affiniteit prÃ©. veelal workshops, masterclasses, leerteam, ontdekt. studiecoach vervolgstudie. (technische) toepassen, verbinden leidinggeven. komen, constructieleer; energieopwekking; en; tekenen. stagelopen toepassen, zelfstudie. opdrachtgever? ondersteunende Ad werk? doorstuderen! stroomt verkorte aanverwante bacheloropleiding, werktuigbouwkunde."
software development,Hogeschool Utrecht,AD,Amersfoort,Nederlands,2 jaar,"developer worden? informatiesystemen (web)applicaties. softwareontwikkelaar klein. vakkennis uitdagingen. Development. duale HBO-ICT Utrecht. Ad oriÃ«ntatie-, ontwikkel- afstudeerfase. terugkerende Software, User Experience (UX), Agile/Scrum Skills. gefaseerde thematische gesimuleerde eenvoudige basisconcepten, imperatief (programma's opgesteld uitgevoerd worden); object georiÃ«nteerd (programma's samenwerkende objecten. object creÃ«er datastructuur methodes); testen; Agile/Scrum; UX. apps veelal Gastsprekers delen expertise, development. junior developer geplande onderwijsactiviteiten, leerteambijeenkomsten softwareontwikkelaar werkzaam fijne kneepjes subsystemen bestaat, front-end backend REST-api database. draagt requirementsanalyses usability tests. Agile/Scrum bewaken ontwikkelstraat. Ad informatiesystemen (web)applicaties. project- leerteam. enthousiast werken: object-oriented waaronder DevOps; Agile. creÃ«ert validaties afnemen interviews gebruiker. valideer Ad werk? doorstuderen. verkorte HBO-ICT."
river delta development (joint degree),Van Hall Larenstein University of Applied Sciences,M,Leeuwarden,Engels,2 jaar,"Do play crucial role shaping river deltas future? keen find solutions one centuryâ€™s most pressing challenges? Then masterâ€™s River you! River deltas not only home millions people several different ecosystems, they also essential global food production economic activity. These areas under pressure, because climate change, rise sea levels overpopulation. Floods, subsidence salinisation groundwater just some challenges face, which why need visionaries who build bridges between ecology, technology society. Bring technological change into practice. programme prepares role as 'facilitator change', who makes practical use advances technology so that people nature live harmony water. programme developing ideas solutions which listen stakeholders involve them sustainable, long-term solutions which receive broad support. Collaborate Living Labs. combine theoretical knowledge about way function practical assignments 'Living Labs', real locations areas where work together local communities, companies policy makers. example, how do climate-resistant riverbank Grevelingenmeer that everyone happy support? look at technological possibilities, costs risk rises level, needs both residents farmers. Study places Netherlands. masterâ€™s unique joint three institutes higher special expertise water: HZ University Applied Sciences (coastal area), Hall Larenstein University Applied Sciences (river systems) Rotterdam University Applied Sciences (urban water). Studying working at these three locations increase understanding different types area network within field. After completed studies, work international organizations, consultancy firms, government agencies NGOs. Whether choose career as urban planner city built near water, consultant sustainable agriculture fertile researcher into healthy river world oyster. together living labs. tasks areas so so that simple solutions often not possible. Fundamental interventions needed. That why Living been set up; testing grounds which practice universities applied sciences work together tasks. As River master's programme, participate Living which centres professorships three universities applied sciences involved. work location, together field, multidisciplinary issues. order qualify participation Masterâ€™s programme River Development, applicants should bachelorâ€™s equivalent qualification recognised university (of applied sciences) accredited academic institution discipline related that masterâ€™s programme (certified copy together official transcript academic records). Students following (Dutch) Bachelorâ€™s degrees welcome anyway: CROHO 34074. CROHO 34332. CROHO 39278. Civil CROHO 34279. Urban Regional Planning CROHO 34282. Spatial CROHO 30038. International CROHO 34203. Coastal Marine CROHO 39204. CROHO 34226. Living Environment CROHO 34859. Built Environment CROHO 39280. It also important that good command English language. Read more about requirements. registration. letter motivation intake interview committee also part selection procedure. HZ office inform about this. If letter motivation intake interview both positively assessed, sent confirmation admission. use request any grants need. Letter motivation intake interview. select students based several criteria. These should addressed (English) letter motivation Â± 750 words: interest knowledge river deltas goals masterâ€™s programme; capacity self-reflection current knowledge skills; capacity becoming facilitator change demonstrate willingness apply change, innovation creativity processes. intake interview about goals set yourself based background, interest knowledge river deltas. Also expect give elevator pitch about river case. intake interview English, so assess proficiency English. two-year programme, address most pressing challenges century. Such as flooding, subsidence salinisation groundwater. Not only learn lot about river delta, but also work practical assignments Living Labs. Together local communities, businesses policymakers. unique collaboration three universities applied sciences, each its own expertise: HZ University Applied Sciences (coastal area), Hall Larenstein University Applied Sciences (river systems) Rotterdam University Applied Sciences (urban water). Studying working three locations extend knowledge different regions network field. After studies, working international organisation, consulting firm, government agency NGO. example, as urban planner water-rich metropolis, agricultural consultant fertile researcher healthy river systems. soon transition manager shaping future deltas. So humans nature live together harmony water."
bouwkunde,Windesheim,B,"Zwolle, Almere",Nederlands,4 jaar,"Ã©n kennisvakken knie krijgen. modeleren. leren, creÃ«ren doen! loopt, stijlen? periodes? spontane ideeÃ«n renovaties langs vervallen pand loopt? schetsen urenlang allermooiste bouwwerken games? Almere Ã©Ã©n heen. mee? bouwmaterialen, berekenen staat; bril. boeken. praktijkruimte campus. hout beton maquetteatelier Stroop mouwen op! toekomst! opgaven architectuur, Almere innoveren praktijkgerelateerde Bouwproces: organiseren, (BIM). super gedetailleerde 3D-model dÃ© fases oplevering pand. bouwfouten gemaakt. vervul bouwteam, architect, bouwfysisch adviseur. specialisme Z bouwproject. communiceert. alleen! bouwteam: vervul bouwteam. architect, bouwfysisch adviseur. specialisme Z bouwproject. communiceert. alleen! constructieleer, bouwfysica bouwtechniek. uitwerkt maquettebouw 3D-modelleren. bouwwerken omgeving? let materiaalkeuze besparen. Doorstroomnorm: bindend studieadvies, mogen verlaten, ontbrekende punten wilt/moet Almere innoveren praktijkgerelateerde Bouwproces: organiseren, (BIM). super gedetailleerde 3D-model dÃ© fases oplevering pand. bouwfouten gemaakt. vervul bouwteam, architect, bouwfysisch adviseur. specialisme Z bouwproject. communiceert. alleen! bouwteam: vervul bouwteam. architect, bouwfysisch adviseur. specialisme Z bouwproject. communiceert. alleen! constructieleer, bouwfysica bouwtechniek. uitwerkt maquettebouw 3D-modelleren. bouwwerken omgeving? let materiaalkeuze besparen. Doorstroomnorm: bindend studieadvies, mogen verlaten, ontbrekende punten wilt/moet Comakerships: Comakerships rooster. Comakership verbreding. Comakership Comakership Comakerships 3D-ontwerp kantoorgebouw; architectenbureau bouwen; bouwplan pallets Spiral Tower, 9,5 meter toren Esplanade Almere; metaalbedrijf metaalsoort fietsenstalling station Almere Poort; optimale bouwmethodiek entree ziekenhuis; herbestemming bibliotheek Almere Haven. buitenland: buitenland? ook! Windesheim 250 gevolgd Verenigde Staten, Groot-BrittanniÃ«, Turkije, Cambodja, CuraÃ§ao Aruba. Comakership tillen. informatie, organiseert gastcolleges. hÃ©t hbo-niveau realiseren. uitvoerende bouw? kiezen! transformatie schoolgebouw opvang gezinnen, uitkijktorens Oostvaardersplassen, blockchain vastgoedsector; Build kwaliteitsborging bouw, bouwafval, BIM bouwplaats; Maintain labeltransitie gestapelde woningbouw huursector, nul meter renovatie appartementen, onderzoeksmethoden opstellen transitievisie warmte lokaal stedelijk niveau. diploma: uiteraard begeleider sparren. jij, begeleider tevreden? Bouwkunde? master! Ã³f erna TU Delft TU Eindhoven. Check www.studiekeuze123.nl Academie Bouwkunst, Groningen, Rotterdam, Amsterdam Arnhem. Alvast voorzetje hbo-studie: Architectuur, Construction Engineering, Beton Staal (HTI), Lerarenopleiding Kopopleiding."
civiele techniek,Windesheim,B,Zwolle,Nederlands,4 jaar,"veilig, begaanbaar comfortabel Grond-, Weg- Waterbouw genoemd, bruggen, wegen, dijken spoorwegen. berekent, voorbereid, onderhoud. bouwprocessen, omgevingsbelangen Nederland droge voeten profiteren toekomstbestendige infrastructuur. erachter praktijkprojecten. Hierdoor grond-, weg- waterbouw. rekent sterkte stabiliteit bouwprojecten onbelangrijk, disciplines. Dijken, wegen bruggen nooit alleen! spraakmakende practicumopdrachten. proeven asfalt, beton tekenprogrammaâ€™s AutoCAD (2D) Revit (3D). studieadvies. studiepunten? negatief stoppen Windesheim Waterbouwkunde Wegenbouwkunde. bouworganisaties. verken meeloopstage. excursies, interesseert. viaducten wegen aanleggen, spoor verbeteren, waterzuiveringen stijgende zeespiegel laboratorium- beproeven contractvormen, financiÃ«le doorrekening planning. toegevoegde daarin, achterhalen liggen. Ã©Ã©n aannemer, ingenieursbureau overheidsorganisatie. volwaardig werknemer. aanscherpen. pre-master. Waterbouwkunde Wegenbouwkunde. bouworganisaties. verken meeloopstage. excursies, interesseert. viaducten wegen aanleggen, spoor verbeteren, waterzuiveringen stijgende zeespiegel laboratorium- beproeven contractvormen, financiÃ«le doorrekening planning. toegevoegde daarin, achterhalen liggen. Ã©Ã©n aannemer, ingenieursbureau overheidsorganisatie. volwaardig werknemer. aanscherpen. pre-master. mini-minors. ruim minoren. Betonconstructies, Watermanagement, Waterbouwkunde, Future Cities, Verkeerstechniek Bedrijfskunde. Benieuwd Future Cities? video uitkomst Ã©Ã©n meesterproef brengt. 3D geprinte bruggen beton, COâ‚‚-uitstoot wegprojecten klimaatverandering stedelijk waterbeheer. succesvolle lerarenopleiding master! Check www.studiekeuze123.nl Alvast voorzetje hbo-studie: Hydraulic Engineering, Watermanagement, Structural Engineering, Construction Engineering, Planning, Geo-Engineering, Lerarenopleiding Kopopleiding."
elektrotechniek,Windesheim,B,Zwolle,Nederlands,4 jaar,"Nederland inchecken ov-chipkaart, draadloos opladen smartphone, windmolens, zonnepanelen autoâ€™s. Zwolle onderzoekt, produceert. woorden creativiteit, draag razendsnelle stevig fundament vervolg basisvaardigheden: elektrotechnicus kunnen. rooster analoge netwerktheorie. Engels, Nederlands, Praktijkopdracht: meter. schakeling energiemeter lezen. kijkje keuken dus! DriveXchange. techniekstudenten robot. van. elektrotechnicus robot. sensoren, motoren accuâ€™s finale. robot? Bindend studieadvies. studieadvies. studiepunten? negatief stoppen Windesheim rooster. studieroute: Enige verdieping. systeemkunde, energietechniek communicatietechniek. Ingenieursbureau. Ingenieursbureau. prototype. aandragen, aanbieden. zwevende lamp, mini-segway webserver energiemeter? voorzieningen hebben: printplaatfabricage, SMD-soldeerapparatuur 3D-printers. maken! bedrijfsprojectweek Bedrijfskunde zo'n bedrijfsopdracht aanpakt. 3D-printen elektromotor indelen fabriek. (buitenlandse) premaster? Wireless Systems, Electrical Energy Engineer, Fabriek Electronics. Wireless Systems. ingebouwde â€˜intelligentâ€™ hoogstandjes smartphones, pacemakers gehoorapparaten, besturingssystemen vliegtuigen groeiende autoâ€™s adaptive cruisecontrol parkeersensoren. Electrical Energy stabiele energievoorziening complexer doordat elektriciteit toeneemt (elektrisch vervoer, warmtepompen, etc.) elektriciteit weersinvloeden. opslag beveiliging elektriciteitsnetten balanshandhaving vermogens-/frequentiebalans. Fabriek industriÃ«le PLCâ€™s besturingen efficiÃ«nter productieproces goedkoper nauwkeuriger. feitje: Perron038 Zwolle. maakindustrie video uitleg Fabriek Electronics. analoge realiseren. besturing zware elektromotor audioversterker. rooster. studieroute: Enige verdieping. systeemkunde, energietechniek communicatietechniek. Ingenieursbureau. Ingenieursbureau. prototype. aandragen, aanbieden. zwevende lamp, mini-segway webserver energiemeter? voorzieningen hebben: printplaatfabricage, SMD-soldeerapparatuur 3D-printers. maken! bedrijfsprojectweek Bedrijfskunde zo'n bedrijfsopdracht aanpakt. 3D-printen elektromotor indelen fabriek. (buitenlandse) premaster? Wireless Systems, Electrical Energy Engineer, Fabriek Electronics. Wireless Systems. ingebouwde â€˜intelligentâ€™ hoogstandjes smartphones, pacemakers gehoorapparaten, besturingssystemen vliegtuigen groeiende autoâ€™s adaptive cruisecontrol parkeersensoren. Electrical Energy stabiele energievoorziening complexer doordat elektriciteit toeneemt (elektrisch vervoer, warmtepompen, etc.) elektriciteit weersinvloeden. opslag beveiliging elektriciteitsnetten balanshandhaving vermogens-/frequentiebalans. Fabriek industriÃ«le PLCâ€™s besturingen efficiÃ«nter productieproces goedkoper nauwkeuriger. feitje: Perron038 Zwolle. maakindustrie video uitleg Fabriek Electronics. analoge realiseren. besturing zware elektromotor audioversterker. sluitstuk eindverslag werkzaamheden vastlegt, verdedig afgeronde afstudeerzitting. Bewijs elektrotechnicus bent! afgerond gehaald? felbegeerde verdiend afstudeeropdrachten: modulaire industriÃ«le software, opgeleverd; meetmodule speciale weerstandsmetingen. Elektrotechniek? lerarenopleiding (universitaire) master! Check www.studiekeuze123.nl lesgeven Lerarenopleiding Kopopleiding Ã©Ã©n tweedegraads lesbevoegdheid Electrical Engineering; Systems; Sustainable Energy Technology; Lerarenopleiding Kopopleiding."
engineering,Windesheim,B,Almere,Nederlands,4 jaar,"Almere ondernemen Raceautoâ€™s, drones fiets, bedacht Engineers. energiesysteem ontwerpen? levensreddende zorgrobot ondernemer vernieuwende Almere samengevoegd Engineering. basisjaar Ã©Ã©n leerroutes: Technical Engineering. studiekeuzes Ã©n ondernemen? werkveld? opleiding! Almere technische, ondernemen voorop. Ã©n markt. door: probleem. verkoopbaar prototypes 3D-printers. bevindingen plan. zetten. Engineering. ontwerpprojecten. komen, rekenen. sterkteleer. bijvoorbeeld: Productietechnieken; CAD tekenen; Werkplaatstechniek. ontwikkelt, doelgroep. marketingplannen communiceren. Bindend studieadvies. studieadvies. studiepunten? negatief stoppen Windesheim richting: Technical Engineering. Engineering. consument ermee vormgeving, ergonomie productdetaillering. hand- computertekenen. ontwerpopdracht ontwerpopdrachten: straatpaaltje Almere; Buitenspeeltoestellen. Technical Engineering. ze? Technical mechanische bril werktuigbouwer. regeltechniek energietechniek. ontwerpprojecten met: (het automatisering) Operational Excellence (het optimaliseren productieprocessen). leidend. ons, om, minors: Composieten, Innoveren Fabriek tillen. keuzeminor hbo-niveau kunt: onderzoeken; analyseren; adviseren; realiseren; beheren. studeerden gevelpaneel geÃ¯nspireerd BiomimicryNL; olienevel fabriek; laadpalen duurzamere zelfstandig, begeleider sparren. succesvolle verdien Engineering? (universitaire) master. Check www.studiekeuze123.nl Alvast voorzetje hbo-studie: Polymer Engineering; Werktuigbouwkunde; Bedrijfskunde; Mechatronics; Sustainable Innovation."
